epoch,train_loss,test_loss,learning_rate,train_acc,test_acc,training_time,testing_time,mixup_used,binary_connect_used
64,1.426,0.852,0.038725570449953305,55.48,75.24,0:01:46.813008,0:00:05.520172,yes,no
65,1.408,0.810,0.03839566987447492,55.64,75.27,0:01:46.708039,0:00:05.509146,yes,no
66,1.432,0.825,0.03806246411789873,54.91,77.80,0:01:46.772211,0:00:05.510722,yes,no
67,1.412,0.875,0.037726035393759294,55.60,74.66,0:01:46.845864,0:00:05.520707,yes,no
68,1.428,0.791,0.0373864667108102,54.70,77.33,0:01:46.993149,0:00:05.529087,yes,no
69,1.444,0.797,0.03704384185254289,54.30,76.70,0:01:47.001562,0:00:05.524562,yes,no
70,1.408,0.900,0.03669824535651435,55.39,74.66,0:01:46.979854,0:00:05.526095,yes,no
71,1.411,0.845,0.03634976249348868,55.58,76.07,0:01:46.979858,0:00:05.517955,yes,no
72,1.406,0.744,0.03599847924639789,55.73,79.12,0:01:47.122099,0:00:05.759213,yes,no
73,1.425,0.854,0.03564448228912683,55.06,74.60,0:01:47.402387,0:00:05.536035,yes,no
74,1.427,0.913,0.03528785896512774,54.88,74.82,0:01:47.141331,0:00:05.505570,yes,no
75,1.434,0.890,0.03492869726586953,54.71,73.96,0:01:47.074962,0:00:05.525415,yes,no
76,1.396,0.780,0.03456708580912726,56.06,78.38,0:01:47.134861,0:00:05.513096,yes,no
77,1.405,0.891,0.03420311381711697,55.56,75.20,0:01:46.892670,0:00:05.545321,yes,no
78,1.411,0.897,0.03383687109448145,55.48,72.73,0:01:46.957473,0:00:05.528547,yes,no
79,1.409,0.823,0.03346844800613231,55.50,75.52,0:01:47.008582,0:00:05.540779,yes,no
80,1.394,0.853,0.03309793545495376,56.13,74.15,0:02:15.369608,0:00:06.994244,yes,no
81,1.404,0.831,0.03272542485937371,55.83,76.65,0:02:28.010599,0:00:06.988377,yes,no
82,1.403,0.789,0.03235100813080762,56.01,80.16,0:01:55.458033,0:00:05.597806,yes,no
83,1.422,0.767,0.03197477765098076,54.89,79.40,0:02:04.092361,0:00:07.016162,yes,no
84,1.403,0.821,0.03159682624913434,55.79,76.14,0:02:28.213541,0:00:07.000366,yes,no
85,1.409,0.795,0.031217247179121384,55.67,78.60,0:02:28.636045,0:00:06.891606,yes,no
86,1.410,0.747,0.03083613409639766,55.48,79.22,0:02:28.839510,0:00:07.281897,yes,no
87,1.401,0.761,0.03045358103491359,55.99,79.08,0:02:07.428137,0:00:05.529926,yes,no
88,1.421,0.743,0.03006968238391284,55.13,79.24,0:01:47.062804,0:00:05.526306,yes,no
89,1.395,0.779,0.029684532864643145,56.65,78.56,0:01:47.195625,0:00:05.510726,yes,no
90,1.400,0.798,0.02929822750698526,56.24,76.21,0:01:47.079680,0:00:05.529527,yes,no
91,1.391,0.839,0.028910861626005795,56.32,76.60,0:01:47.174989,0:00:05.505730,yes,no
92,1.390,0.719,0.028522530798439593,56.14,79.87,0:01:46.823076,0:00:05.502241,yes,no
93,1.405,0.728,0.028133330839107632,55.83,80.58,0:01:47.008188,0:00:05.576815,yes,no
94,1.380,0.810,0.027743357777276153,56.74,77.75,0:01:47.219205,0:00:05.544025,yes,no
95,1.384,0.717,0.027352707832962876,56.68,80.77,0:01:47.591560,0:00:05.582147,yes,no
96,1.398,0.757,0.026961477393196143,56.01,80.04,0:01:47.001901,0:00:05.512755,yes,no
97,1.399,0.835,0.026569762988232853,56.15,77.64,0:01:46.790915,0:00:05.510639,yes,no
98,1.373,0.785,0.02617766126774108,57.03,78.01,0:01:46.816621,0:00:05.503241,yes,no
99,1.376,0.842,0.025785268976953223,56.85,74.89,0:01:46.893324,0:00:05.527242,yes,no
100,1.402,0.831,0.02539268293279553,55.94,75.70,0:01:46.983858,0:00:05.508720,yes,no
101,1.385,0.738,0.025000000000000012,56.41,79.07,0:01:46.996226,0:00:05.526938,yes,no
102,1.372,0.755,0.0246073170672045,57.20,80.44,0:01:47.462309,0:00:05.512505,yes,no
103,1.356,0.744,0.024214731023046804,57.62,79.39,0:01:47.256953,0:00:05.572791,yes,no
104,1.357,0.773,0.023822338732258946,57.56,79.01,0:01:47.159433,0:00:05.543963,yes,no
105,1.367,0.732,0.023430237011767177,57.24,80.27,0:01:47.069887,0:00:05.531550,yes,no
106,1.346,0.832,0.02303852260680389,57.96,77.55,0:01:47.240627,0:00:05.534428,yes,no
107,1.376,0.779,0.022647292167037154,56.78,79.79,0:01:47.177394,0:00:05.533027,yes,no
