epoch,train_loss,learning_rate,train_acc,test_acc,training_time,testing_time
86,0.228,0.03083613409639766,92.28,88.08,0:01:20.995378,0:00:06.251353
87,0.229,0.03045358103491359,92.12,87.49,0:01:20.864027,0:00:06.232008
88,0.219,0.03006968238391284,92.64,85.14,0:01:20.859770,0:00:06.229432
89,0.220,0.029684532864643145,92.61,87.49,0:01:20.791716,0:00:06.230943
90,0.223,0.02929822750698526,92.42,88.18,0:01:20.761169,0:00:06.230666
91,0.220,0.028910861626005795,92.55,87.70,0:01:20.812286,0:00:06.234454
92,0.214,0.028522530798439593,92.70,88.86,0:01:20.758854,0:00:06.523279
93,0.208,0.028133330839107632,92.82,88.94,0:01:20.761631,0:00:06.523616
94,0.210,0.027743357777276153,92.83,89.84,0:01:21.108046,0:00:06.529481
95,0.206,0.027352707832962876,92.96,88.01,0:01:20.809924,0:00:06.234671
96,0.204,0.026961477393196143,93.13,90.25,0:01:20.773433,0:00:06.520810
97,0.199,0.026569762988232853,93.24,90.37,0:01:20.800666,0:00:06.517982
98,0.196,0.02617766126774108,93.31,90.45,0:01:20.973172,0:00:06.512156
99,0.196,0.025785268976953223,93.37,89.27,0:01:20.935434,0:00:06.228852
100,0.191,0.02539268293279553,93.60,89.54,0:01:20.909089,0:00:06.229134
101,0.195,0.025000000000000012,93.33,89.98,0:01:20.814634,0:00:06.251798
102,0.190,0.0246073170672045,93.58,88.26,0:01:20.953093,0:00:06.284629
103,0.187,0.024214731023046804,93.69,89.94,0:01:20.872561,0:00:06.231752
104,0.182,0.023822338732258946,93.90,88.23,0:01:20.953510,0:00:06.228636
105,0.191,0.023430237011767177,93.52,89.73,0:01:20.907548,0:00:06.261344
106,0.176,0.02303852260680389,93.99,89.20,0:01:20.947330,0:00:06.233595
107,0.177,0.022647292167037154,93.86,90.53,0:01:20.847952,0:00:06.543304
108,0.174,0.02225664222272388,94.01,90.56,0:01:20.967654,0:00:06.521609
109,0.169,0.02186666916089241,94.14,89.86,0:01:20.775223,0:00:06.230152
110,0.167,0.02147746920156045,94.43,89.49,0:01:20.824149,0:00:06.246098
111,0.165,0.021089138373994242,94.41,89.49,0:01:20.961308,0:00:06.231370
112,0.162,0.02070177249301477,94.41,86.27,0:01:20.771836,0:00:06.251403
113,0.154,0.0203154671353569,94.76,90.83,0:01:20.927161,0:00:06.519360
114,0.151,0.019930317616087205,94.99,89.78,0:01:20.859994,0:00:06.251727
115,0.155,0.019546418965086458,94.81,91.22,0:01:21.245918,0:00:06.539748
116,0.154,0.019163865903602376,94.73,91.35,0:01:20.934908,0:00:06.541566
117,0.146,0.018782752820878643,95.03,90.31,0:01:20.955917,0:00:06.247050
118,0.146,0.01840317375086569,94.96,88.32,0:01:20.953941,0:00:06.255212
119,0.138,0.018025222349019283,95.40,90.42,0:01:20.827727,0:00:06.249487
120,0.136,0.017648991869192415,95.45,90.72,0:01:20.842824,0:00:06.248751
121,0.142,0.017274575140626334,95.05,90.26,0:01:20.786098,0:00:06.247495
122,0.133,0.016902064545046273,95.47,89.32,0:01:20.969124,0:00:06.239688
123,0.130,0.016531551993867726,95.65,90.06,0:01:20.926921,0:00:06.288098
124,0.129,0.016163128905518586,95.65,91.88,0:01:20.941771,0:00:06.519508
125,0.128,0.015796886182883066,95.67,90.31,0:01:20.897516,0:00:06.236514
126,0.122,0.015432914190872771,95.88,92.06,0:01:20.852597,0:00:06.519060
127,0.117,0.01507130273413049,96.01,91.97,0:01:20.953633,0:00:06.230972
128,0.115,0.01471214103487229,96.04,92.70,0:01:21.021612,0:00:06.526372
129,0.118,0.014355517710873194,95.99,91.50,0:01:20.876163,0:00:06.229608
130,0.110,0.01400152075360213,96.29,91.33,0:01:20.925047,0:00:06.229196
131,0.104,0.01365023750651134,96.46,91.97,0:01:20.940115,0:00:06.226950
132,0.103,0.013301754643485679,96.48,92.52,0:01:20.812791,0:00:06.254977
133,0.101,0.012956158147457122,96.55,91.34,0:01:20.912414,0:00:06.251049
134,0.098,0.012613533289189816,96.66,91.22,0:01:20.922408,0:00:06.250796
135,0.096,0.012273964606240723,96.78,92.16,0:01:21.038147,0:00:06.413195
136,0.091,0.011937535882101285,96.87,91.81,0:01:21.073456,0:00:06.232199
137,0.089,0.011604330125525083,97.07,92.17,0:01:20.876272,0:00:06.230844
138,0.085,0.011274429550046707,97.07,92.11,0:01:20.775603,0:00:06.230530
139,0.084,0.010947915553696737,97.20,91.86,0:01:20.763734,0:00:06.232929
140,0.073,0.01062486869891804,97.58,92.09,0:01:20.852346,0:00:06.251198
141,0.079,0.01030536869268818,97.27,92.64,0:01:20.919748,0:00:06.229161
142,0.075,0.009989494366852907,97.42,90.92,0:01:20.778077,0:00:06.226666
143,0.072,0.00967732365867559,97.56,92.46,0:01:20.872427,0:00:06.235809
144,0.062,0.009368933591607374,97.92,92.36,0:01:20.900939,0:00:06.295767
145,0.066,0.00906440025628276,97.84,92.61,0:01:21.029900,0:00:06.229629
146,0.068,0.008763798791745414,97.74,92.72,0:01:21.000183,0:00:06.530791
147,0.060,0.00846720336690871,97.99,92.96,0:01:21.011921,0:00:06.582677
148,0.056,0.008174687162255667,98.10,93.24,0:01:21.043053,0:00:06.560942
149,0.052,0.007886322351782785,98.28,92.39,0:01:20.991557,0:00:06.227222
150,0.048,0.007602180085192145,98.51,92.84,0:01:20.774225,0:00:06.253595
151,0.044,0.007322330470336316,98.56,92.77,0:01:20.869265,0:00:06.251055
152,0.047,0.007046842555920285,98.44,93.10,0:01:20.859172,0:00:06.248733
153,0.043,0.006775784314464719,98.54,92.91,0:01:20.839885,0:00:06.252521
154,0.040,0.006509222625534758,98.62,93.39,0:01:20.919264,0:00:06.522032
155,0.035,0.006247223259238513,98.97,93.54,0:01:20.913734,0:00:06.517951
156,0.034,0.0059898508599992295,98.92,92.95,0:01:21.164120,0:00:06.246457
157,0.031,0.005737168930605274,99.02,93.55,0:01:20.795088,0:00:06.535030
158,0.031,0.005489239816541763,99.03,93.75,0:01:20.815659,0:00:06.520037
159,0.027,0.005246124690607742,99.19,93.07,0:01:20.775538,0:00:06.227637
160,0.023,0.005007883537822737,99.28,93.50,0:01:20.825861,0:00:06.248300
161,0.024,0.004774575140626318,99.25,93.34,0:01:20.949513,0:00:06.247877
162,0.020,0.00454625706437442,99.41,94.24,0:01:20.771485,0:00:06.538917
163,0.017,0.004322985643135959,99.53,94.10,0:01:20.877596,0:00:06.252782
164,0.018,0.0041048159657932504,99.45,94.03,0:01:20.992752,0:00:06.238901
165,0.013,0.0038918018624496302,99.66,94.25,0:01:20.912098,0:00:06.570184
166,0.012,0.0036839958911477027,99.68,94.33,0:01:20.943378,0:00:06.537240
167,0.010,0.0034814493249014076,99.72,94.52,0:01:20.956621,0:00:06.559054
168,0.010,0.003284212139045219,99.74,94.53,0:01:21.015009,0:00:06.542666
169,0.007,0.003092332998903412,99.85,94.50,0:01:20.963732,0:00:06.233464
170,0.007,0.002905859247782665,99.85,94.74,0:01:20.943412,0:00:06.557131
171,0.005,0.0027248368952908068,99.90,94.79,0:01:20.824592,0:00:06.539511
172,0.004,0.002549310605984613,99.93,95.21,0:01:20.933729,0:00:06.521613
173,0.004,0.0023793236883495176,99.92,94.78,0:01:20.789668,0:00:06.253543
174,0.004,0.002214918084113875,99.93,95.08,0:01:20.907651,0:00:06.252499
175,0.004,0.0020561343579004786,99.94,95.12,0:01:20.931768,0:00:06.255808
176,0.004,0.0019030116872178384,99.95,95.08,0:01:20.783685,0:00:06.226961
177,0.003,0.0017555878527937174,99.98,95.35,0:01:21.211156,0:00:06.520223
178,0.003,0.0016138992292533167,99.97,95.26,0:01:20.888562,0:00:06.248290
179,0.003,0.0014779807761443645,99.98,95.26,0:01:20.921367,0:00:06.234755
180,0.003,0.0013478660293113683,99.96,95.33,0:01:20.816580,0:00:06.233015
181,0.002,0.0012235870926211624,99.98,95.34,0:01:20.758020,0:00:06.230148
182,0.002,0.0011051746300417477,99.98,95.38,0:01:20.862976,0:00:06.526029
183,0.002,0.0009926578580764268,99.99,95.50,0:01:20.753960,0:00:06.531682
184,0.002,0.0008860645385550515,99.99,95.54,0:01:20.965798,0:00:06.543302
185,0.002,0.0007854209717842264,99.99,95.46,0:01:21.034563,0:00:06.268004
186,0.002,0.0006907519900580866,99.99,95.63,0:01:21.008467,0:00:06.575276
187,0.002,0.0006020809515313173,99.99,95.61,0:01:20.976773,0:00:06.249580
188,0.002,0.0005194297344558538,99.99,95.57,0:01:20.900383,0:00:06.254465
189,0.002,0.00044281873178278225,99.99,95.51,0:01:20.959893,0:00:06.259034
190,0.002,0.0003722668461306535,99.99,95.52,0:01:20.859692,0:00:06.262053
191,0.002,0.0003077914851215587,99.99,95.47,0:01:20.969241,0:00:06.227654
192,0.002,0.00024940855708606175,99.99,95.47,0:01:20.873484,0:00:06.249934
193,0.002,0.00019713246713805603,99.99,95.53,0:01:20.779722,0:00:06.252156
194,0.002,0.00015097611362051023,100.00,95.59,0:01:20.862556,0:00:06.251659
195,0.002,0.00011095088492300018,99.99,95.53,0:01:20.918366,0:00:06.231000
196,0.002,7.706665667180096e-05,100.00,95.51,0:01:20.796355,0:00:06.253982
197,0.002,4.9331789293211064e-05,100.00,95.46,0:01:21.013539,0:00:06.385223
198,0.002,2.7753125950752432e-05,99.99,95.49,0:01:20.954565,0:00:06.230163
199,0.002,1.2335990856710008e-05,99.99,95.49,0:01:20.764957,0:00:06.250707
200,0.002,3.0841879584853094e-06,99.99,95.52,0:01:20.914435,0:00:06.227206
201,0.002,0.0,99.99,95.45,0:01:20.810513,0:00:06.233606
202,0.002,3.0841879584853073e-06,99.99,95.49,0:01:20.788170,0:00:06.229861
203,0.002,1.233599085671e-05,99.99,95.52,0:01:20.902603,0:00:06.258203
204,0.002,2.7753125950749633e-05,99.99,95.55,0:01:20.972411,0:00:06.233652
205,0.002,4.933178929321102e-05,99.99,95.55,0:01:20.918580,0:00:06.254946
206,0.002,7.706665667180089e-05,99.99,95.47,0:01:20.996058,0:00:06.262544
207,0.002,0.00011095088492300008,99.99,95.54,0:01:20.899517,0:00:06.286240
208,0.002,0.00015097611362050733,99.99,95.51,0:01:20.962467,0:00:06.248547
209,0.002,0.0001971324671380531,99.99,95.58,0:01:20.982502,0:00:06.257288
210,0.002,0.0002494085570860616,99.99,95.50,0:01:21.033955,0:00:06.254526
211,0.002,0.00030779148512155574,100.00,95.52,0:01:20.919938,0:00:06.256645
212,0.002,0.0003722668461306506,100.00,95.62,0:01:20.924264,0:00:06.251544
213,0.002,0.0004428187317827848,99.99,95.57,0:01:20.852434,0:00:06.256367
214,0.002,0.0005194297344558563,100.00,95.58,0:01:20.903764,0:00:06.235032
215,0.002,0.0006020809515313142,100.00,95.55,0:01:20.792175,0:00:06.231566
216,0.002,0.0006907519900580833,100.00,95.49,0:01:20.783022,0:00:06.228764
217,0.002,0.0007854209717842205,99.99,95.53,0:01:20.774230,0:00:06.236385
218,0.002,0.0008860645385550455,99.99,95.52,0:01:21.086450,0:00:06.258238
219,0.002,0.000992657858076421,100.00,95.53,0:01:20.906203,0:00:06.233539
220,0.002,0.0011051746300417475,99.99,95.31,0:01:20.798433,0:00:06.255441
221,0.002,0.0012235870926211596,100.00,95.55,0:01:20.806628,0:00:06.250420
222,0.002,0.0013478660293113683,99.99,95.54,0:01:20.870049,0:00:06.239641
223,0.002,0.0014779807761443645,100.00,95.60,0:01:20.915455,0:00:06.234042
224,0.002,0.0016138992292533193,100.00,95.52,0:01:20.839285,0:00:06.236940
225,0.002,0.0017555878527937146,100.00,95.48,0:01:20.750914,0:00:06.258317
226,0.002,0.00190301168721783,99.99,95.35,0:01:20.971690,0:00:06.239220
227,0.002,0.00205613435790047,99.98,95.51,0:01:20.856034,0:00:06.260769
228,0.003,0.0022149180841138662,99.98,95.07,0:01:20.897521,0:00:06.258738
229,0.003,0.002379323688349509,99.99,95.37,0:01:21.046436,0:00:06.253768
230,0.003,0.0025493106059846045,99.99,95.23,0:01:20.896129,0:00:06.242903
231,0.003,0.002724836895290809,99.95,94.71,0:01:20.892454,0:00:06.255176
232,0.008,0.002905859247782667,99.81,94.03,0:01:20.870152,0:00:06.251416
233,0.026,0.003092332998903414,99.24,93.08,0:01:20.846459,0:00:06.255658
234,0.044,0.003284212139045221,98.65,92.98,0:01:20.893579,0:00:06.229717
235,0.051,0.00348144932490141,98.45,92.82,0:01:20.777462,0:00:06.256084
236,0.057,0.0036839958911476936,98.14,93.02,0:01:20.801032,0:00:06.256183
237,0.064,0.0038918018624496216,97.96,91.54,0:01:20.904932,0:00:06.234350
238,0.071,0.004104815965793242,97.68,92.28,0:01:20.758528,0:00:06.257642
239,0.067,0.0043229856431359496,97.87,92.80,0:01:21.057871,0:00:06.258317
240,0.076,0.0045462570643744074,97.54,91.74,0:01:20.916615,0:00:06.251608
241,0.077,0.004774575140626306,97.40,92.05,0:01:20.939141,0:00:06.260742
242,0.079,0.005007883537822742,97.44,91.99,0:01:20.884304,0:00:06.251539
243,0.075,0.005246124690607743,97.54,92.19,0:01:20.807123,0:00:06.258196
244,0.092,0.0054892398165417595,96.90,90.62,0:01:20.951660,0:00:06.230802
245,0.077,0.005737168930605271,97.50,91.53,0:01:20.803652,0:00:06.231386
246,0.083,0.005989850859999226,97.23,90.90,0:01:20.821885,0:00:06.234818
247,0.089,0.00624722325923851,97.06,91.31,0:01:20.935117,0:00:06.250900
248,0.090,0.0065092226255347545,96.98,91.92,0:01:20.944528,0:00:06.299231
249,0.087,0.006775784314464709,97.10,90.59,0:01:20.993307,0:00:06.257491
250,0.088,0.007046842555920274,97.06,91.40,0:01:20.976486,0:00:06.234222
251,0.089,0.007322330470336305,97.05,91.36,0:01:20.945104,0:00:06.255068
252,0.091,0.007602180085192148,96.94,92.81,0:01:20.901756,0:00:06.254205
253,0.089,0.007886322351782788,97.03,91.29,0:01:20.918953,0:00:06.254394
254,0.094,0.00817468716225567,96.86,91.74,0:01:20.822906,0:00:06.257149
255,0.092,0.008467203366908704,96.90,91.71,0:01:20.885592,0:00:06.258273
256,0.097,0.008763798791745415,96.73,91.17,0:01:20.934018,0:00:06.255920
257,0.095,0.009064400256282763,96.87,91.95,0:01:20.861549,0:00:06.254255
258,0.097,0.009368933591607375,96.81,91.30,0:01:20.915524,0:00:06.238779
259,0.096,0.009677323658675591,96.79,92.16,0:01:20.974712,0:00:06.377372
260,0.100,0.009989494366852902,96.65,88.74,0:01:20.798964,0:00:06.250487
261,0.107,0.010305368692688175,96.38,91.35,0:01:20.947707,0:00:06.238464
262,0.104,0.010624868698918035,96.53,90.36,0:01:20.964778,0:00:06.239502
263,0.103,0.010947915553696733,96.55,91.93,0:01:21.125484,0:00:06.250643
264,0.106,0.011274429550046724,96.39,90.75,0:01:20.945694,0:00:06.250956
265,0.110,0.011604330125525102,96.32,90.47,0:01:20.884688,0:00:06.253577
266,0.109,0.011937535882101297,96.33,91.53,0:01:20.954640,0:00:06.252884
267,0.108,0.012273964606240736,96.40,91.79,0:01:20.988487,0:00:06.230884
268,0.116,0.01261353328918983,96.08,90.46,0:01:20.995174,0:00:06.252632
269,0.110,0.012956158147457134,96.34,91.12,0:01:20.928679,0:00:06.265956
270,0.121,0.013301754643485679,95.86,91.04,0:01:20.827957,0:00:06.227237
271,0.118,0.013650237506511342,96.06,90.21,0:01:20.980944,0:00:06.259522
272,0.121,0.01400152075360213,96.05,91.57,0:01:20.927743,0:00:06.257407
273,0.122,0.014355517710873211,95.88,91.22,0:01:20.945381,0:00:06.255016
274,0.124,0.014712141034872306,95.86,89.99,0:01:20.835294,0:00:06.231569
275,0.119,0.01507130273413051,96.04,90.73,0:01:20.784110,0:00:06.229730
276,0.132,0.015432914190872782,95.59,91.34,0:01:20.938897,0:00:06.233070
277,0.128,0.015796886182883073,95.58,88.78,0:01:20.827483,0:00:06.249778
278,0.136,0.016163128905518596,95.36,90.44,0:01:20.928389,0:00:06.249908
279,0.135,0.016531551993867737,95.51,90.88,0:01:20.980473,0:00:06.228550
280,0.141,0.016902064545046284,95.33,91.81,0:01:20.831747,0:00:06.248589
281,0.140,0.017274575140626334,95.13,91.15,0:01:20.875835,0:00:06.246852
282,0.142,0.017648991869192415,95.18,90.67,0:01:20.968833,0:00:06.234160
283,0.139,0.018025222349019283,95.35,90.07,0:01:21.019404,0:00:06.373193
284,0.142,0.01840317375086571,95.11,89.76,0:01:20.915571,0:00:06.236515
285,0.144,0.018782752820878667,95.09,89.61,0:01:20.775363,0:00:06.231583
286,0.144,0.019163865903602403,95.24,89.90,0:01:20.776008,0:00:06.237805
287,0.159,0.019546418965086472,94.65,90.26,0:01:20.768260,0:00:06.239780
288,0.151,0.019930317616087222,94.78,89.21,0:01:21.074851,0:00:06.276690
289,0.158,0.020315467135356917,94.62,89.66,0:01:21.056296,0:00:06.259557
290,0.158,0.020701772493014792,94.80,89.14,0:01:20.966078,0:00:06.294160
291,0.160,0.02108913837399426,94.57,90.67,0:01:21.034247,0:00:06.251743
292,0.160,0.021477469201560465,94.61,89.38,0:01:21.001041,0:00:06.260475
293,0.161,0.021866669160892423,94.60,89.02,0:01:20.904439,0:00:06.232649
294,0.169,0.022256642222723895,94.26,90.11,0:01:20.859592,0:00:06.232976
295,0.168,0.02264729216703719,94.30,89.87,0:01:20.870071,0:00:06.233608
296,0.171,0.023038522606803922,94.21,88.69,0:01:20.772024,0:00:06.250189
297,0.172,0.02343023701176721,94.16,90.02,0:01:20.946053,0:00:06.228307
298,0.175,0.023822338732258978,94.07,90.46,0:01:20.781229,0:00:06.252491
299,0.176,0.02421473102304684,94.03,89.42,0:01:20.969854,0:00:06.254327
300,0.178,0.024607317067204527,93.96,88.14,0:01:20.932145,0:00:06.250170
301,0.178,0.02500000000000004,94.03,90.89,0:01:20.930674,0:00:06.246077
302,0.186,0.025392682932795552,93.67,89.90,0:01:20.828959,0:00:06.228165
303,0.188,0.025785268976953244,93.50,88.79,0:01:20.781050,0:00:06.248708
304,0.191,0.026177661267741105,93.44,88.21,0:01:21.171319,0:00:06.227244
305,0.189,0.02656976298823287,93.66,86.42,0:01:20.811422,0:00:06.238903
306,0.185,0.02696147739319618,93.74,88.57,0:01:20.789305,0:00:06.234411
307,0.196,0.027352707832962914,93.21,87.73,0:01:20.800829,0:00:06.228693
308,0.200,0.027743357777276184,93.27,87.74,0:01:20.858621,0:00:06.237237
309,0.195,0.028133330839107656,93.43,87.54,0:01:20.965726,0:00:06.247982
310,0.202,0.028522530798439614,93.25,87.24,0:01:20.933368,0:00:06.251635
311,0.203,0.02891086162600582,93.11,89.77,0:01:21.023974,0:00:06.287400
312,0.202,0.02929822750698528,93.21,89.10,0:01:20.969292,0:00:06.249429
313,0.207,0.02968453286464316,92.92,87.35,0:01:21.002990,0:00:06.234188
314,0.208,0.030069682383912853,92.89,88.12,0:01:20.987533,0:00:06.232195
315,0.212,0.030453581034913604,92.79,88.60,0:01:20.904690,0:00:06.230168
316,0.211,0.030836134096397693,92.89,85.95,0:01:20.829932,0:00:06.233313
317,0.216,0.031217247179121423,92.60,87.78,0:01:20.975636,0:00:06.287678
318,0.214,0.031596826249134374,92.80,89.68,0:01:20.892398,0:00:06.241359
319,0.220,0.03197477765098078,92.49,88.02,0:01:20.781123,0:00:06.226739
320,0.218,0.03235100813080765,92.67,89.08,0:01:20.841232,0:00:06.250489
321,0.227,0.032725424859373735,92.41,89.28,0:01:20.967536,0:00:06.231704
322,0.222,0.033097935454953785,92.46,89.55,0:01:20.935377,0:00:06.230789
323,0.223,0.03346844800613233,92.52,87.87,0:01:20.782948,0:00:06.227318
324,0.230,0.03383687109448147,92.27,88.90,0:01:20.774531,0:00:06.226208
325,0.233,0.034203113817116985,92.22,88.74,0:01:21.088354,0:00:06.227776
326,0.230,0.034567085809127276,92.19,87.52,0:01:20.860802,0:00:06.228357
327,0.233,0.03492869726586955,92.15,86.28,0:01:20.784178,0:00:06.225398
328,0.236,0.035287858965127775,91.86,87.88,0:01:20.772661,0:00:06.231524
329,0.235,0.035644482289126846,92.13,88.16,0:01:20.923606,0:00:06.247950
330,0.234,0.03599847924639792,92.06,87.55,0:01:20.969383,0:00:06.261558
331,0.238,0.036349762493488695,91.94,87.54,0:01:20.955720,0:00:06.250922
332,0.242,0.03669824535651438,91.76,89.59,0:01:20.887498,0:00:06.251784
333,0.243,0.03704384185254294,91.73,85.39,0:01:20.971416,0:00:06.252006
334,0.247,0.03738646671081023,91.74,87.10,0:01:21.016200,0:00:06.240408
335,0.247,0.037726035393759336,91.60,85.78,0:01:20.901869,0:00:06.228499
336,0.248,0.03806246411789876,91.65,86.43,0:01:20.783099,0:00:06.254785
337,0.248,0.03839566987447497,91.51,85.97,0:01:20.989858,0:00:06.233692
338,0.253,0.038725570449953325,91.47,87.41,0:01:21.405560,0:00:06.266026
