epoch,train_loss,test_loss,learning_rate,train_acc,test_acc,training_time,testing_time,mixup_used,binary_connect_used
191,1.085,0.509,0.0003077914851215587,67.51,91.49,0:01:46.983878,0:00:05.524617,yes,no
192,1.116,0.461,0.00024940855708606175,66.47,91.79,0:01:46.897922,0:00:05.619146,yes,no
193,1.104,0.518,0.00019713246713805603,67.00,91.49,0:01:47.592056,0:00:05.543878,yes,no
194,1.107,0.517,0.00015097611362051023,66.85,91.58,0:01:46.939046,0:00:05.533688,yes,no
195,1.101,0.480,0.00011095088492300018,66.95,91.86,0:01:46.930688,0:00:05.611287,yes,no
196,1.103,0.493,7.706665667180096e-05,66.92,91.49,0:01:47.004461,0:00:05.542861,yes,no
197,1.102,0.488,4.9331789293211064e-05,66.81,91.85,0:01:47.117429,0:00:05.546665,yes,no
198,1.109,0.483,2.7753125950752432e-05,66.52,91.61,0:01:47.158748,0:00:05.551471,yes,no
199,1.112,0.482,1.2335990856710008e-05,66.59,91.93,0:01:47.453759,0:00:05.615154,yes,no
200,1.097,0.430,3.0841879584853094e-06,67.29,91.96,0:01:47.149913,0:00:05.631882,yes,no
