epoch,train_loss,test_loss,learning_rate,train_acc,test_acc,training_time,testing_time,mixup_used,binary_connect_used
64,1.228,0.548,0.038725570449953305,62.74,85.07,0:01:37.111970,0:00:06.244020,yes,no
65,1.222,0.543,0.03839566987447492,63.05,87.28,0:01:37.198444,0:00:06.539191,yes,no
66,1.227,0.522,0.03806246411789873,62.87,85.86,0:01:37.312963,0:00:06.250886,yes,no
67,1.231,0.561,0.037726035393759294,62.44,87.53,0:01:37.575812,0:00:06.641324,yes,no
68,1.241,0.605,0.0373864667108102,62.06,83.32,0:01:37.222773,0:00:06.225146,yes,no
69,1.243,0.651,0.03704384185254289,62.37,83.07,0:01:37.174774,0:00:06.280512,yes,no
70,1.227,0.595,0.03669824535651435,62.83,84.79,0:01:37.043268,0:00:06.244075,yes,no
71,1.234,0.548,0.03634976249348868,62.60,86.32,0:01:37.042019,0:00:06.241844,yes,no
72,1.235,0.641,0.03599847924639789,62.67,83.97,0:01:37.147711,0:00:06.242037,yes,no
73,1.202,0.567,0.03564448228912683,63.98,84.24,0:01:37.142762,0:00:06.242028,yes,no
74,1.231,0.642,0.03528785896512774,62.37,84.46,0:01:37.147389,0:00:06.236031,yes,no
75,1.242,0.551,0.03492869726586953,62.41,85.82,0:01:37.056335,0:00:06.234997,yes,no
76,1.215,0.541,0.03456708580912726,63.34,85.94,0:01:37.082259,0:00:06.234902,yes,no
77,1.242,0.569,0.03420311381711697,62.12,86.71,0:01:37.129309,0:00:06.233856,yes,no
78,1.239,0.569,0.03383687109448145,62.41,85.27,0:01:37.055941,0:00:06.236394,yes,no
79,1.225,0.529,0.03346844800613231,63.16,87.22,0:01:37.072453,0:00:06.236051,yes,no
80,1.220,0.593,0.03309793545495376,63.39,84.85,0:01:36.953938,0:00:06.214583,yes,no
81,1.219,0.588,0.03272542485937371,63.10,85.36,0:01:36.796750,0:00:06.215397,yes,no
82,1.230,0.608,0.03235100813080762,62.64,84.94,0:01:36.766035,0:00:06.213247,yes,no
83,1.220,0.591,0.03197477765098076,63.09,85.34,0:01:36.899024,0:00:06.239891,yes,no
84,1.196,0.503,0.03159682624913434,64.04,87.03,0:01:37.187440,0:00:06.226779,yes,no
85,1.213,0.511,0.031217247179121384,63.26,87.78,0:01:37.580348,0:00:06.522330,yes,no
86,1.209,0.585,0.03083613409639766,63.35,86.01,0:01:37.286097,0:00:06.235837,yes,no
87,1.182,0.480,0.03045358103491359,64.48,88.13,0:01:37.180137,0:00:06.529655,yes,no
88,1.195,0.585,0.03006968238391284,63.84,85.56,0:01:37.263258,0:00:06.226882,yes,no
89,1.209,0.621,0.029684532864643145,63.36,85.84,0:01:36.861038,0:00:06.213982,yes,no
90,1.200,0.533,0.02929822750698526,63.88,86.34,0:01:36.847976,0:00:06.210324,yes,no
