epoch,train_loss,test_loss,learning_rate,train_acc,test_acc,training_time,testing_time,mixup_used,binary_connect_used
79,1.307,1.172,0.006693689601226453,52.91,57.66,0:01:39.474566,0:00:06.232829,no,yes
80,1.309,1.153,0.006619587090990743,52.74,58.71,0:01:39.287771,0:00:06.228209,no,yes
81,1.300,1.212,0.006545084971874733,53.09,56.70,0:01:39.280677,0:00:06.250844,no,yes
82,1.301,1.193,0.006470201626161516,53.13,56.79,0:01:39.301071,0:00:06.242436,no,yes
83,1.295,1.202,0.006394955530196143,53.58,57.03,0:01:39.172343,0:00:06.236700,no,yes
84,1.301,1.171,0.00631936524982686,53.20,57.45,0:01:39.182523,0:00:06.229025,no,yes
85,1.296,1.190,0.00624344943582427,53.51,57.37,0:01:39.211983,0:00:06.247937,no,yes
86,1.296,1.144,0.006167226819279525,53.60,58.94,0:01:39.446538,0:00:06.364133,no,yes
87,1.295,1.145,0.006090716206982711,53.71,59.07,0:01:39.516220,0:00:06.359731,no,yes
88,1.297,1.174,0.006013936476782561,53.40,57.75,0:01:39.529562,0:00:06.233981,no,yes
89,1.291,1.155,0.005936906572928622,53.73,58.45,0:01:39.225759,0:00:06.231628,no,yes
90,1.293,1.180,0.005859645501397045,53.52,57.67,0:01:39.457888,0:00:06.401641,no,yes
91,1.288,1.159,0.005782172325201152,53.96,58.56,0:01:39.639707,0:00:06.255021,no,yes
92,1.285,1.195,0.005704506159687911,54.03,57.33,0:01:39.633117,0:00:06.276677,no,yes
93,1.287,1.172,0.0056266661678215195,53.86,57.94,0:01:39.603935,0:00:06.240050,no,yes
94,1.284,1.179,0.005548671555455224,53.76,57.74,0:01:39.433904,0:00:06.242765,no,yes
95,1.284,1.147,0.0054705415665925695,53.94,59.09,0:01:39.449008,0:00:06.348441,no,yes
96,1.285,1.142,0.005392295478639223,54.07,58.93,0:01:39.461059,0:00:06.252201,no,yes
97,1.285,1.155,0.005313952597646565,54.08,58.56,0:01:39.566570,0:00:06.251928,no,yes
98,1.282,1.165,0.00523553225354821,54.27,58.36,0:01:39.608993,0:00:06.263896,no,yes
99,1.283,1.176,0.005157053795390639,53.86,58.71,0:01:40.920962,0:00:06.259143,no,yes
100,1.278,1.150,0.005078536586559101,54.13,58.65,0:01:39.569466,0:00:06.258570,no,yes
101,1.278,1.127,0.004999999999999997,54.06,59.96,0:01:39.504382,0:00:06.345105,no,yes
102,1.275,1.150,0.004921463413440894,54.15,59.15,0:01:39.254241,0:00:06.227054,no,yes
103,1.273,1.146,0.004842946204609355,54.60,59.49,0:01:39.513341,0:00:06.254692,no,yes
104,1.271,1.116,0.004764467746451784,54.61,60.24,0:01:39.566916,0:00:06.369319,no,yes
105,1.271,1.136,0.00468604740235343,54.41,59.20,0:01:39.388062,0:00:06.234755,no,yes
106,1.267,1.153,0.004607704521360773,54.41,58.62,0:01:39.177311,0:00:06.233519,no,yes
107,1.269,1.130,0.0045294584334074255,54.24,59.44,0:01:39.249300,0:00:06.385765,no,yes
108,1.266,1.120,0.004451328444544771,54.90,60.22,0:01:39.770183,0:00:06.241367,no,yes
109,1.266,1.117,0.004373333832178476,54.64,59.75,0:01:39.564352,0:00:06.260266,no,yes
110,1.266,1.156,0.004295493840312086,54.70,58.91,0:01:39.418006,0:00:06.279705,no,yes
111,1.259,1.139,0.004217827674798844,55.00,59.43,0:01:39.518314,0:00:06.243617,no,yes
112,1.260,1.129,0.00414035449860295,54.85,59.69,0:01:39.381722,0:00:06.244218,no,yes
113,1.262,1.130,0.004063093427071376,54.87,59.50,0:01:39.506929,0:00:06.255342,no,yes
114,1.258,1.149,0.003986063523217437,54.82,58.73,0:01:39.484369,0:00:06.252649,no,yes
115,1.261,1.116,0.003909283793017288,54.79,59.82,0:01:39.438083,0:00:06.244142,no,yes
116,1.259,1.139,0.0038327731807204714,55.14,59.76,0:01:39.452879,0:00:06.259596,no,yes
117,1.262,1.124,0.003756550564175725,54.90,59.64,0:01:39.465127,0:00:06.252013,no,yes
118,1.260,1.144,0.0036806347501731345,54.99,58.66,0:01:39.435778,0:00:06.246889,no,yes
119,1.258,1.107,0.003605044469803853,55.05,60.58,0:01:39.445842,0:00:06.360977,no,yes
120,1.254,1.128,0.00352979837383848,55.13,60.27,0:01:39.313779,0:00:06.232135,no,yes
121,1.251,1.139,0.0034549150281252636,55.12,59.63,0:01:39.206887,0:00:06.231654,no,yes
122,1.252,1.135,0.0033804129090092517,55.23,59.52,0:01:39.250453,0:00:06.236722,no,yes
123,1.248,1.112,0.003306310398773542,55.17,59.97,0:01:39.234459,0:00:06.233435,no,yes
124,1.254,1.113,0.003232625781103714,55.11,59.61,0:01:39.354691,0:00:06.415722,no,yes
125,1.251,1.119,0.0031593772365766104,55.32,59.43,0:01:39.981826,0:00:06.255179,no,yes
126,1.250,1.110,0.0030865828381745515,55.31,60.41,0:01:39.709330,0:00:06.236547,no,yes
127,1.251,1.109,0.0030142605468260956,55.02,60.40,0:01:39.566590,0:00:06.291447,no,yes
128,1.245,1.116,0.0029424282069744553,55.22,60.70,0:01:39.513464,0:00:06.363845,no,yes
129,1.246,1.102,0.002871103542174636,55.37,60.44,0:01:39.511731,0:00:06.266909,no,yes
130,1.248,1.115,0.0028003041507204235,55.19,60.34,0:01:39.666084,0:00:06.233388,no,yes
131,1.242,1.114,0.002730047501302266,55.60,60.60,0:01:39.474275,0:00:06.254534,no,yes
132,1.244,1.096,0.0026603509286971336,55.64,60.75,0:01:39.545304,0:00:06.339679,no,yes
133,1.243,1.097,0.0025912316294914224,55.58,60.50,0:01:39.249449,0:00:06.236739,no,yes
134,1.242,1.093,0.0025227066578379616,55.46,60.96,0:01:39.263230,0:00:06.336111,no,yes
135,1.237,1.100,0.0024547929212481432,55.65,60.85,0:01:39.257340,0:00:06.224878,no,yes
136,1.236,1.107,0.0023875071764202557,55.65,60.20,0:01:39.276924,0:00:06.230002,no,yes
137,1.231,1.096,0.0023208660251050153,56.05,60.50,0:01:39.276967,0:00:06.227798,no,yes
138,1.230,1.120,0.0022548859100093403,55.90,60.19,0:01:39.237856,0:00:06.222099,no,yes
139,1.236,1.093,0.0021895831107393462,55.75,60.90,0:01:39.247254,0:00:06.256876,no,yes
140,1.230,1.100,0.002124973739783607,55.88,60.37,0:01:39.474622,0:00:06.231122,no,yes
141,1.233,1.087,0.0020610737385376348,55.99,61.28,0:01:39.272501,0:00:06.467836,no,yes
142,1.226,1.112,0.0019978988733705804,56.30,60.05,0:01:39.946588,0:00:06.237410,no,yes
143,1.228,1.090,0.001935464731735117,56.24,60.98,0:01:39.552158,0:00:06.233723,no,yes
144,1.232,1.093,0.0018737867183214738,56.10,61.16,0:01:39.535081,0:00:06.232397,no,yes
145,1.227,1.094,0.001812880051256551,56.27,60.55,0:01:39.568638,0:00:06.229445,no,yes
146,1.231,1.101,0.001752759758349082,56.17,60.42,0:01:39.483007,0:00:06.236478,no,yes
147,1.225,1.087,0.0016934406733817413,56.07,60.80,0:01:39.489676,0:00:06.231786,no,yes
148,1.224,1.108,0.0016349374324511328,56.24,60.20,0:01:39.286942,0:00:06.233315,no,yes
149,1.224,1.090,0.0015772644703565563,56.40,60.83,0:01:39.252267,0:00:06.221967,no,yes
150,1.222,1.083,0.0015204360170384284,56.28,61.24,0:01:39.283980,0:00:06.227941,no,yes
151,1.216,1.086,0.0014644660940672626,56.30,61.58,0:01:39.230651,0:00:06.342447,no,yes
152,1.216,1.089,0.0014093685111840565,56.59,61.12,0:01:39.451673,0:00:06.249719,no,yes
153,1.221,1.095,0.0013551568628929432,56.42,60.85,0:01:39.293212,0:00:06.252401,no,yes
154,1.218,1.082,0.001301844525106951,56.56,61.54,0:01:39.389952,0:00:06.253530,no,yes
155,1.217,1.076,0.0012494446518477018,56.51,61.41,0:01:39.484970,0:00:06.254051,no,yes
156,1.216,1.085,0.0011979701719998452,56.92,61.13,0:01:39.447684,0:00:06.226195,no,yes
157,1.215,1.086,0.001147433786121054,56.44,60.98,0:01:39.322640,0:00:06.255533,no,yes
158,1.213,1.083,0.001097847963308352,56.84,61.12,0:01:39.491142,0:00:06.279502,no,yes
159,1.208,1.080,0.0010492249381215478,57.06,61.71,0:01:40.114309,0:00:06.365489,no,yes
160,1.213,1.088,0.001001576707564547,56.60,61.24,0:01:39.492240,0:00:06.246470,no,yes
161,1.209,1.080,0.0009549150281252633,56.60,61.17,0:01:39.522992,0:00:06.249252,no,yes
162,1.209,1.079,0.0009092514128748835,56.88,61.15,0:01:39.469100,0:00:06.268124,no,yes
163,1.206,1.070,0.0008645971286271914,56.81,61.76,0:01:39.422448,0:00:06.341770,no,yes
164,1.202,1.088,0.0008209631931586497,57.06,61.34,0:01:39.667735,0:00:06.252675,no,yes
165,1.200,1.068,0.0007783603724899257,57.18,61.83,0:01:39.348665,0:00:06.340464,no,yes
166,1.206,1.068,0.0007367991782295402,57.05,61.86,0:01:39.225575,0:00:06.340935,no,yes
167,1.204,1.078,0.0006962898649802812,57.10,61.13,0:01:39.305199,0:00:06.246522,no,yes
168,1.199,1.071,0.0006568424278090434,57.51,61.61,0:01:39.557152,0:00:06.248688,no,yes
169,1.197,1.071,0.0006184665997806821,57.33,61.75,0:01:39.520111,0:00:06.252136,no,yes
170,1.204,1.066,0.0005811718495565327,57.10,62.37,0:01:39.538467,0:00:06.362802,no,yes
171,1.199,1.063,0.0005449673790581611,57.20,61.78,0:01:39.520182,0:00:06.256237,no,yes
172,1.201,1.069,0.0005098621211969223,57.09,61.54,0:01:41.010164,0:00:06.263541,no,yes
173,1.196,1.072,0.0004758647376699032,57.22,61.77,0:01:39.353862,0:00:06.250296,no,yes
174,1.195,1.063,0.00044298361682277464,57.30,62.19,0:01:39.341160,0:00:06.244403,no,yes
175,1.193,1.064,0.0004112268715800954,57.65,61.85,0:01:39.336542,0:00:06.259670,no,yes
176,1.196,1.060,0.0003806023374435674,57.23,62.14,0:01:39.969866,0:00:06.256593,no,yes
177,1.193,1.063,0.00035111757055874323,57.53,61.99,0:01:39.585478,0:00:06.232631,no,yes
178,1.195,1.059,0.0003227798458506631,57.57,62.34,0:01:39.627630,0:00:06.270713,no,yes
179,1.194,1.058,0.0002955961552288727,57.32,62.23,0:01:39.590889,0:00:06.296987,no,yes
180,1.191,1.057,0.00026957320586227347,57.48,62.13,0:01:39.543701,0:00:06.257619,no,yes
181,1.192,1.060,0.0002447174185242323,57.53,62.02,0:01:39.658771,0:00:06.260494,no,yes
182,1.183,1.061,0.00022103492600834934,57.96,61.93,0:01:39.639900,0:00:06.245479,no,yes
183,1.189,1.057,0.0001985315716152852,57.69,62.10,0:01:39.550345,0:00:06.236673,no,yes
184,1.189,1.058,0.00017721290771101014,57.64,62.02,0:01:39.293420,0:00:06.234912,no,yes
185,1.188,1.057,0.00015708419435684514,57.51,62.22,0:01:39.358990,0:00:06.258837,no,yes
186,1.187,1.057,0.0001381503980116172,57.75,62.28,0:01:39.567621,0:00:06.256918,no,yes
187,1.186,1.052,0.00012041619030626336,57.75,62.16,0:01:39.376086,0:00:06.240230,no,yes
188,1.186,1.058,0.00010388594689117068,57.80,62.26,0:01:39.428158,0:00:06.240743,no,yes
189,1.184,1.057,8.856374635655638e-05,57.80,62.29,0:01:39.532983,0:00:06.262667,no,yes
190,1.190,1.057,7.445336922613064e-05,57.65,62.55,0:01:39.453245,0:00:06.350056,no,yes
191,1.184,1.057,6.155829702431169e-05,58.12,62.26,0:01:39.308535,0:00:06.236781,no,yes
192,1.185,1.052,4.988171141721231e-05,57.53,62.37,0:01:39.475373,0:00:06.236746,no,yes
193,1.183,1.056,3.9426493427611173e-05,57.89,62.09,0:01:40.204639,0:00:06.256317,no,yes
194,1.183,1.056,3.0195222724102018e-05,57.84,62.48,0:01:39.585614,0:00:06.242983,no,yes
195,1.187,1.054,2.2190176984600013e-05,57.60,62.44,0:01:39.639114,0:00:06.241164,no,yes
196,1.186,1.057,1.5413331334360176e-05,57.96,62.54,0:01:39.483187,0:00:06.266913,no,yes
197,1.187,1.061,9.866357858642203e-06,57.61,62.21,0:01:39.492149,0:00:06.242747,no,yes
198,1.184,1.056,5.5506251901504804e-06,57.97,62.24,0:01:39.555345,0:00:06.239220,no,yes
199,1.179,1.056,2.467198171341999e-06,57.95,62.26,0:01:39.475531,0:00:06.256894,no,yes
200,1.184,1.056,6.168375916970613e-07,57.93,62.34,0:01:39.566703,0:00:06.239120,no,yes
