epoch,train_loss,test_loss,learning_rate,train_acc,test_acc,training_time,testing_time,mixup_used,binary_connect_used
104,1.307,1.149,0.008988972197692856,53.21,58.67,0:01:39.638490,0:00:06.825069,no,yes
105,1.303,1.160,0.008969951993239177,53.38,58.75,0:01:40.840660,0:00:06.550288,no,yes
106,1.311,1.179,0.008950775061878451,52.93,57.36,0:01:39.764392,0:00:06.229674,no,yes
107,1.305,1.174,0.008931442160683095,53.36,57.66,0:01:39.391503,0:00:06.255974,no,yes
108,1.303,1.151,0.00891195405288294,53.32,57.83,0:01:39.278563,0:00:06.250222,no,yes
109,1.297,1.149,0.00889231150783512,53.58,58.82,0:01:39.410451,0:00:06.552532,no,yes
110,1.304,1.152,0.008872515300993672,53.07,58.84,0:01:39.316625,0:00:06.530119,no,yes
111,1.301,1.154,0.008852566213878947,53.33,58.77,0:01:39.211597,0:00:06.246551,no,yes
112,1.302,1.142,0.008832465034046751,53.34,59.71,0:01:39.288039,0:00:06.519978,no,yes
113,1.302,1.160,0.008812212555057241,53.34,59.21,0:01:39.270511,0:00:06.232549,no,yes
114,1.298,1.183,0.008791809576443611,53.48,57.82,0:01:39.103899,0:00:06.232103,no,yes
115,1.302,1.152,0.008771256903680521,53.13,58.13,0:01:39.301439,0:00:06.250126,no,yes
116,1.298,1.143,0.008750555348152299,53.34,58.96,0:01:39.368409,0:00:06.255520,no,yes
117,1.301,1.155,0.008729705727120913,53.65,58.53,0:01:39.059396,0:00:06.239106,no,yes
118,1.300,1.165,0.008708708863693699,53.49,57.89,0:01:39.273909,0:00:06.247570,no,yes
119,1.301,1.139,0.008687565586790872,53.28,59.13,0:01:39.281663,0:00:06.246575,no,yes
120,1.296,1.153,0.008666276731112803,53.64,58.48,0:01:39.364889,0:00:06.283407,no,yes
121,1.299,1.170,0.00864484313710706,53.60,58.04,0:01:39.277941,0:00:06.235395,no,yes
122,1.303,1.143,0.008623265650935234,53.39,58.70,0:01:39.279173,0:00:06.255499,no,yes
123,1.299,1.175,0.008601545124439535,53.39,57.75,0:01:39.750978,0:00:06.254751,no,yes
124,1.295,1.164,0.008579682415109157,53.68,58.16,0:01:39.303255,0:00:06.237176,no,yes
125,1.292,1.157,0.008557678386046428,53.62,58.77,0:01:39.235518,0:00:06.261487,no,yes
126,1.293,1.173,0.008535533905932738,53.51,57.25,0:01:39.467072,0:00:06.241412,no,yes
127,1.294,1.153,0.008513249848994247,53.61,58.79,0:01:39.387294,0:00:06.252936,no,yes
128,1.298,1.171,0.008490827094967365,53.39,58.28,0:01:39.370265,0:00:06.250758,no,yes
129,1.294,1.210,0.008468266529064026,53.59,56.56,0:01:39.283019,0:00:06.245323,no,yes
130,1.293,1.153,0.008445569041936744,53.78,58.67,0:01:39.353936,0:00:06.257225,no,yes
131,1.296,1.145,0.008422735529643446,53.64,59.12,0:01:39.139481,0:00:06.250816,no,yes
132,1.299,1.163,0.008399766893612097,53.27,58.38,0:01:39.329923,0:00:06.253131,no,yes
133,1.291,1.166,0.008376664040605124,53.56,58.09,0:01:39.195028,0:00:06.255567,no,yes
134,1.290,1.161,0.008353427882683602,53.76,58.59,0:01:39.049708,0:00:06.230261,no,yes
135,1.294,1.133,0.008330059337171259,53.25,59.28,0:01:39.285262,0:00:06.250952,no,yes
136,1.295,1.188,0.00830655932661826,53.56,58.15,0:01:39.355311,0:00:06.261280,no,yes
137,1.293,1.122,0.008282928778764782,53.38,59.56,0:01:39.372288,0:00:06.260588,no,yes
138,1.294,1.142,0.008259168626504394,53.60,58.76,0:01:39.395935,0:00:06.270549,no,yes
139,1.295,1.136,0.008235279807847223,53.76,59.48,0:01:39.286252,0:00:06.259768,no,yes
140,1.300,1.186,0.008211263265882923,53.40,57.76,0:01:39.646332,0:00:06.229099,no,yes
141,1.290,1.146,0.00818711994874345,53.82,59.01,0:01:39.324522,0:00:06.268341,no,yes
142,1.292,1.163,0.008162850809565624,53.72,58.07,0:01:39.320551,0:00:06.245030,no,yes
143,1.289,1.138,0.008138456806453503,53.72,58.74,0:01:39.369213,0:00:06.254633,no,yes
144,1.289,1.147,0.008113938902440564,53.98,58.34,0:01:39.337113,0:00:06.245706,no,yes
145,1.289,1.195,0.008089298065451674,53.91,56.72,0:01:39.331260,0:00:06.242929,no,yes
146,1.287,1.187,0.008064535268264885,53.63,57.34,0:01:39.145902,0:00:06.224869,no,yes
147,1.291,1.167,0.00803965148847303,53.75,58.06,0:01:39.024647,0:00:06.227474,no,yes
148,1.288,1.141,0.008014647708445125,53.91,58.92,0:01:39.143059,0:00:06.254533,no,yes
149,1.292,1.148,0.007989524915287595,53.74,58.87,0:01:39.339590,0:00:06.250703,no,yes
150,1.290,1.172,0.007964284100805297,53.85,57.88,0:01:39.322345,0:00:06.234762,no,yes
151,1.290,1.141,0.007938926261462366,53.68,59.09,0:01:39.305160,0:00:06.253087,no,yes
152,1.286,1.130,0.007913452398342881,54.05,59.01,0:01:39.199725,0:00:06.224384,no,yes
153,1.289,1.157,0.007887863517111338,54.02,57.85,0:01:39.190782,0:00:06.231756,no,yes
154,1.288,1.151,0.007862160627972955,54.02,58.51,0:01:39.420774,0:00:06.256904,no,yes
155,1.290,1.182,0.007836344745633784,53.82,57.32,0:01:39.373342,0:00:06.246454,no,yes
156,1.290,1.154,0.0078104168892606535,53.80,58.45,0:01:39.389608,0:00:06.290617,no,yes
157,1.285,1.159,0.007784378082440941,53.80,58.32,0:01:39.694513,0:00:06.268393,no,yes
158,1.290,1.173,0.007758229353142153,53.73,58.29,0:01:39.450199,0:00:06.240713,no,yes
159,1.289,1.179,0.007731971733671347,53.79,57.81,0:01:39.078907,0:00:06.227379,no,yes
160,1.291,1.195,0.00770560626063438,53.63,57.42,0:01:39.054713,0:00:06.226265,no,yes
161,1.290,1.170,0.007679133974894984,54.06,57.63,0:01:39.070542,0:00:06.227519,no,yes
162,1.283,1.200,0.0076525559215336715,53.95,57.03,0:01:39.507758,0:00:06.277019,no,yes
163,1.286,1.189,0.007625873149806481,53.94,57.19,0:01:39.513697,0:00:06.229237,no,yes
164,1.291,1.160,0.007599086713103548,53.90,59.10,0:01:39.062941,0:00:06.229935,no,yes
165,1.285,1.142,0.0075721976689075345,53.98,58.97,0:01:39.068468,0:00:06.230849,no,yes
166,1.284,1.138,0.007545207078751858,53.95,58.54,0:01:39.069982,0:00:06.232373,no,yes
167,1.287,1.191,0.007518116008178805,53.91,57.58,0:01:39.065700,0:00:06.234151,no,yes
168,1.285,1.158,0.0074909255266974555,54.18,59.13,0:01:39.330446,0:00:06.238650,no,yes
169,1.276,1.142,0.007463636707741459,54.08,58.66,0:01:39.105421,0:00:06.256111,no,yes
170,1.284,1.171,0.007436250628626663,53.93,58.00,0:01:39.379946,0:00:06.251090,no,yes
171,1.281,1.121,0.007408768370508577,53.84,59.52,0:01:39.410998,0:00:06.234699,no,yes
172,1.278,1.186,0.007381191018339697,54.28,57.62,0:01:39.377690,0:00:06.250336,no,yes
173,1.289,1.137,0.007353519660826664,53.55,59.38,0:01:39.420977,0:00:06.251508,no,yes
174,1.278,1.120,0.0073257553903872934,54.41,59.81,0:01:39.598818,0:00:06.680880,no,yes
175,1.280,1.134,0.007297899303107441,54.00,59.57,0:01:39.290381,0:00:06.254716,no,yes
176,1.276,1.202,0.007269952498697735,54.32,57.56,0:01:39.136124,0:00:06.231670,no,yes
177,1.280,1.168,0.007241916080450164,54.10,58.86,0:01:39.007161,0:00:06.222571,no,yes
178,1.283,1.188,0.007213791155194509,53.77,57.57,0:01:39.093308,0:00:06.227503,no,yes
179,1.283,1.162,0.0071855788332546655,54.11,58.15,0:01:39.342733,0:00:06.256722,no,yes
180,1.278,1.132,0.007157280228404797,54.44,59.18,0:01:39.259061,0:00:06.233727,no,yes
181,1.277,1.153,0.007128896457825365,54.40,58.56,0:01:39.174149,0:00:06.231131,no,yes
182,1.284,1.136,0.0071004286420590325,54.06,59.50,0:01:39.286921,0:00:06.250977,no,yes
183,1.280,1.125,0.007071877904966423,54.04,59.83,0:01:39.330292,0:00:06.544232,no,yes
184,1.276,1.155,0.007043245373681747,54.12,58.83,0:01:39.108421,0:00:06.235101,no,yes
185,1.276,1.182,0.007014532178568315,54.12,58.02,0:01:39.126138,0:00:06.230989,no,yes
186,1.283,1.152,0.006985739453173905,54.01,59.01,0:01:39.078072,0:00:06.242139,no,yes
187,1.275,1.156,0.006956868334186014,54.28,59.23,0:01:39.140211,0:00:06.271027,no,yes
188,1.275,1.172,0.006927919961386983,54.60,58.80,0:01:39.264143,0:00:06.235430,no,yes
189,1.277,1.149,0.006898895477609007,54.21,58.65,0:01:39.343786,0:00:06.254522,no,yes
190,1.276,1.155,0.006869796028689003,54.40,59.43,0:01:39.362639,0:00:06.248338,no,yes
191,1.276,1.129,0.006840622763423391,54.37,59.84,0:01:39.376778,0:00:06.694812,no,yes
192,1.277,1.125,0.00681137683352273,54.14,59.77,0:01:39.559282,0:00:06.253303,no,yes
193,1.278,1.118,0.006782059393566254,54.15,59.76,0:01:39.120855,0:00:06.222236,no,yes
194,1.274,1.149,0.006752671600956296,54.40,58.81,0:01:39.088293,0:00:06.232623,no,yes
195,1.281,1.144,0.006723214615872587,54.13,59.13,0:01:39.274325,0:00:06.232752,no,yes
196,1.273,1.129,0.006693689601226459,54.71,59.50,0:01:39.164993,0:00:06.233590,no,yes
197,1.282,1.138,0.006664097722614935,54.09,59.44,0:01:39.058809,0:00:06.224967,no,yes
198,1.276,1.143,0.0066344401482747156,54.39,59.28,0:01:39.129712,0:00:06.243935,no,yes
199,1.278,1.128,0.0066047180490360485,54.46,59.81,0:01:39.338376,0:00:06.238267,no,yes
200,1.273,1.165,0.006574932598276525,54.47,58.30,0:01:39.250040,0:00:06.241085,no,yes
201,1.274,1.174,0.006545084971874738,54.35,57.52,0:01:39.327704,0:00:06.231011,no,yes
202,1.274,1.153,0.006515176348163871,54.36,59.00,0:01:39.193328,0:00:06.234952,no,yes
203,1.275,1.142,0.006485207907885175,54.19,59.23,0:01:39.052403,0:00:06.232075,no,yes
204,1.272,1.117,0.00645518083414136,54.25,59.92,0:01:39.092187,0:00:06.555609,no,yes
205,1.276,1.142,0.00642509631234988,54.58,59.39,0:01:39.408822,0:00:06.252655,no,yes
206,1.274,1.151,0.0063949555301961464,54.62,59.39,0:01:39.229667,0:00:06.259565,no,yes
207,1.265,1.133,0.006364759677586626,54.70,59.85,0:01:39.426632,0:00:06.245177,no,yes
208,1.269,1.145,0.006334509946601878,54.64,58.90,0:01:39.337870,0:00:06.318043,no,yes
209,1.271,1.128,0.006304207531449483,54.40,60.01,0:01:39.602950,0:00:06.546888,no,yes
210,1.276,1.149,0.006273853628416911,54.53,59.04,0:01:39.234063,0:00:06.245927,no,yes
211,1.267,1.130,0.006243449435824272,55.03,59.36,0:01:39.374180,0:00:06.242642,no,yes
212,1.268,1.133,0.006212996153977036,54.63,59.73,0:01:39.300070,0:00:06.237248,no,yes
213,1.273,1.108,0.006182494985118623,54.70,60.48,0:01:39.359123,0:00:06.545995,no,yes
214,1.267,1.171,0.006151947133382953,54.79,58.36,0:01:39.276715,0:00:06.246480,no,yes
215,1.274,1.116,0.006121353804746905,54.33,59.89,0:01:39.030840,0:00:06.231843,no,yes
216,1.267,1.144,0.006090716206982713,54.77,58.68,0:01:39.208601,0:00:06.247573,no,yes
217,1.268,1.122,0.006060035549610273,54.81,59.89,0:01:39.188041,0:00:06.248949,no,yes
218,1.269,1.160,0.0060293130438494056,54.57,58.23,0:01:39.035190,0:00:06.224229,no,yes
219,1.271,1.150,0.005998549902572034,54.59,58.24,0:01:39.174785,0:00:06.246313,no,yes
220,1.265,1.117,0.0059677473402543,54.40,59.98,0:01:39.241234,0:00:06.238698,no,yes
221,1.273,1.114,0.0059369065729286226,54.49,60.35,0:01:39.039317,0:00:06.213260,no,yes
222,1.271,1.129,0.005906028818135687,54.58,59.29,0:01:40.912751,0:00:06.385541,no,yes
223,1.266,1.131,0.0058751152948763805,54.77,59.74,0:01:39.609011,0:00:06.232913,no,yes
224,1.268,1.130,0.005844167223563668,54.50,60.07,0:01:39.373880,0:00:06.239428,no,yes
225,1.267,1.135,0.0058131858259744176,54.63,59.50,0:01:39.541761,0:00:06.362388,no,yes
226,1.267,1.148,0.005782172325201154,54.81,59.04,0:01:41.749897,0:00:06.256467,no,yes
227,1.270,1.117,0.0057511279456037845,54.48,59.59,0:01:39.399627,0:00:06.240558,no,yes
228,1.265,1.135,0.005720053912761261,54.44,59.83,0:01:39.124266,0:00:06.230303,no,yes
229,1.266,1.114,0.00568895145342319,54.75,60.07,0:01:58.142028,0:00:08.230650,no,yes
230,1.264,1.142,0.0056578217954614115,54.79,59.08,0:02:04.924665,0:00:07.849775,no,yes
231,1.269,1.129,0.0056266661678215195,54.63,59.51,0:02:04.667851,0:00:08.113965,no,yes
232,1.262,1.197,0.005595485800474347,55.24,56.98,0:02:04.674936,0:00:07.983886,no,yes
233,1.264,1.143,0.005564281924367406,54.76,58.76,0:02:04.434369,0:00:07.979308,no,yes
234,1.262,1.155,0.005533055771376298,54.85,58.66,0:02:04.408873,0:00:07.996693,no,yes
235,1.268,1.167,0.005501808574256073,54.68,58.66,0:02:04.431957,0:00:07.984114,no,yes
236,1.262,1.121,0.00547054156659257,54.77,60.14,0:01:53.914692,0:00:08.055406,no,yes
237,1.261,1.104,0.005439255982753716,55.07,60.20,0:02:04.801404,0:00:08.061202,no,yes
238,1.264,1.121,0.005407953057840788,54.81,59.97,0:02:04.768824,0:00:08.120892,no,yes
239,1.266,1.098,0.005376634027639663,54.73,60.28,0:02:04.972778,0:00:08.096486,no,yes
240,1.259,1.120,0.005345300128572029,55.11,59.54,0:02:05.826468,0:00:07.977210,no,yes
241,1.258,1.115,0.005313952597646565,54.98,60.29,0:02:04.536679,0:00:07.825090,no,yes
242,1.262,1.120,0.00528259267241012,54.90,60.74,0:02:04.302645,0:00:08.241665,no,yes
243,1.263,1.132,0.005251221590898846,55.12,59.97,0:02:04.322084,0:00:07.970780,no,yes
244,1.262,1.119,0.005219840591589322,54.94,59.74,0:02:04.376926,0:00:07.994287,no,yes
245,1.261,1.118,0.00518845091334967,55.22,59.15,0:02:04.510894,0:00:07.993121,no,yes
246,1.258,1.119,0.005157053795390639,54.99,59.66,0:02:04.516473,0:00:07.990175,no,yes
247,1.265,1.115,0.005125650477216684,54.90,60.43,0:02:04.476891,0:00:07.964355,no,yes
248,1.262,1.142,0.005094242198577038,54.86,59.47,0:02:04.532164,0:00:07.971653,no,yes
249,1.256,1.121,0.00506283019941676,55.41,60.13,0:02:04.441559,0:00:07.969595,no,yes
250,1.260,1.125,0.005031415719827792,54.93,60.00,0:02:04.390417,0:00:08.027318,no,yes
251,1.261,1.129,0.004999999999999997,54.94,59.33,0:02:04.572441,0:00:07.941518,no,yes
252,1.257,1.126,0.004968584280172202,55.05,59.77,0:02:04.495128,0:00:07.951195,no,yes
253,1.261,1.114,0.004937169800583233,54.99,60.58,0:02:04.698117,0:00:08.058902,no,yes
254,1.259,1.106,0.004905757801422955,55.04,60.40,0:02:04.547794,0:00:07.826435,no,yes
255,1.252,1.131,0.00487434952278331,55.39,59.47,0:02:04.525038,0:00:08.003925,no,yes
256,1.268,1.130,0.004842946204609355,54.75,59.53,0:02:04.331855,0:00:07.971992,no,yes
257,1.253,1.108,0.004811549086650324,55.24,60.28,0:02:04.290300,0:00:07.959809,no,yes
258,1.255,1.139,0.004780159408410674,55.34,59.47,0:02:04.377551,0:00:07.985953,no,yes
259,1.258,1.111,0.00474877840910115,55.23,60.14,0:02:04.220247,0:00:07.960940,no,yes
260,1.257,1.138,0.004717407327589875,55.21,59.07,0:02:04.336703,0:00:07.950557,no,yes
261,1.254,1.133,0.004686047402353432,55.42,59.67,0:02:04.231169,0:00:07.959709,no,yes
262,1.257,1.110,0.00465469987142797,55.00,60.42,0:02:04.206910,0:00:07.962015,no,yes
263,1.254,1.095,0.004623365972360334,55.20,60.78,0:02:04.196416,0:00:08.278616,no,yes
264,1.259,1.101,0.00459204694215921,54.86,60.59,0:02:04.465797,0:00:07.977164,no,yes
265,1.253,1.098,0.004560744017246282,55.36,60.03,0:02:04.568427,0:00:07.976879,no,yes
266,1.253,1.129,0.004529458433407426,55.37,59.16,0:02:04.390798,0:00:07.966157,no,yes
267,1.254,1.085,0.004498191425743924,55.30,60.98,0:02:04.815039,0:00:08.286701,no,yes
268,1.249,1.111,0.004466944228623699,55.44,60.51,0:02:04.465833,0:00:07.960642,no,yes
269,1.254,1.107,0.0044357180756325896,55.22,60.61,0:02:04.322917,0:00:07.988849,no,yes
270,1.256,1.159,0.00440451419952565,54.99,58.41,0:02:04.378250,0:00:07.824641,no,yes
271,1.253,1.096,0.004373333832178477,55.31,60.37,0:02:04.414382,0:00:07.965675,no,yes
272,1.248,1.096,0.004342178204538585,55.25,60.67,0:02:04.269994,0:00:07.963588,no,yes
273,1.248,1.132,0.004311048546576808,55.51,59.91,0:02:04.147536,0:00:07.871096,no,yes
274,1.254,1.100,0.004279946087238737,55.37,60.68,0:02:04.365613,0:00:07.954340,no,yes
275,1.251,1.116,0.004248872054396212,55.21,60.49,0:02:04.338853,0:00:07.972188,no,yes
276,1.250,1.125,0.004217827674798844,55.33,59.54,0:02:04.158772,0:00:07.983122,no,yes
277,1.252,1.107,0.00418681417402558,55.37,60.16,0:02:04.447595,0:00:07.982767,no,yes
