epoch,train_loss,test_loss,learning_rate,train_acc,test_acc,training_time,testing_time,mixup_used,binary_connect_used
58,1.995,2.329,0.04063106640839264,27.58,21.60,0:01:37.567926,0:00:06.275812,yes,no
59,1.992,2.429,0.04032267634132442,27.49,20.28,0:01:37.683279,0:00:06.263553,yes,no
60,1.991,2.225,0.040010505633147106,27.59,19.07,0:01:37.764703,0:00:06.278650,yes,no
61,1.991,2.228,0.03969463130731184,27.70,24.07,0:01:37.882000,0:00:06.266783,yes,no
62,1.996,3.924,0.03937513130108197,27.59,14.78,0:01:37.891618,0:00:06.261660,yes,no
63,1.992,2.666,0.03905208444630328,27.62,17.68,0:01:37.682094,0:00:06.254750,yes,no
64,1.994,2.154,0.038725570449953305,27.48,23.40,0:01:37.689744,0:00:06.265998,yes,no
65,1.986,2.427,0.03839566987447492,27.82,18.43,0:01:37.754240,0:00:06.265951,yes,no
66,1.988,1.959,0.03806246411789873,27.88,23.39,0:01:37.731640,0:00:06.266659,yes,no
67,1.986,2.063,0.037726035393759294,28.06,23.71,0:01:37.544834,0:00:06.245763,yes,no
68,1.988,1.999,0.0373864667108102,27.73,25.21,0:01:38.166866,0:00:06.252334,yes,no
69,1.990,2.001,0.03704384185254289,27.78,24.21,0:01:37.677162,0:00:06.273712,yes,no
70,1.990,2.000,0.03669824535651435,27.66,24.26,0:01:37.586468,0:00:06.238172,yes,no
71,1.987,2.643,0.03634976249348868,27.83,18.65,0:01:37.429480,0:00:06.249555,yes,no
72,1.981,2.609,0.03599847924639789,28.30,17.57,0:01:37.480050,0:00:06.250290,yes,no
73,1.983,1.958,0.03564448228912683,28.11,25.44,0:01:37.487269,0:00:06.247007,yes,no
74,1.979,2.252,0.03528785896512774,28.12,20.80,0:01:37.461106,0:00:06.256244,yes,no
75,1.980,1.767,0.03492869726586953,28.19,32.06,0:01:37.568136,0:00:06.262973,yes,no
76,1.986,2.079,0.03456708580912726,28.06,21.96,0:01:37.754369,0:00:06.260751,yes,no
77,1.977,1.785,0.03420311381711697,28.32,33.13,0:01:37.728936,0:00:06.268433,yes,no
78,1.978,2.072,0.03383687109448145,28.16,25.93,0:01:37.822920,0:00:06.267805,yes,no
79,1.978,2.054,0.03346844800613231,28.23,27.34,0:01:37.726911,0:00:06.251971,yes,no
80,1.977,2.116,0.03309793545495376,28.39,22.33,0:01:37.782856,0:00:06.288503,yes,no
81,1.975,1.902,0.03272542485937371,28.55,30.02,0:01:37.869918,0:00:06.277371,yes,no
82,1.974,2.545,0.03235100813080762,28.38,13.44,0:01:37.703110,0:00:06.265957,yes,no
83,1.970,1.838,0.03197477765098076,28.76,30.18,0:01:37.558483,0:00:06.253721,yes,no
84,1.964,1.942,0.03159682624913434,28.83,28.17,0:01:37.584433,0:00:06.268805,yes,no
85,1.977,2.072,0.031217247179121384,28.49,27.57,0:01:38.244998,0:00:06.246056,yes,no
86,1.979,1.943,0.03083613409639766,28.60,28.93,0:01:37.442823,0:00:06.251370,yes,no
87,1.979,2.067,0.03045358103491359,28.54,26.85,0:01:37.492793,0:00:06.263291,yes,no
88,1.968,2.088,0.03006968238391284,28.95,23.10,0:01:37.736392,0:00:06.264305,yes,no
89,1.972,1.929,0.029684532864643145,28.85,29.28,0:01:37.512622,0:00:06.237499,yes,no
90,1.965,2.214,0.02929822750698526,29.01,21.80,0:01:37.456086,0:00:06.255781,yes,no
91,1.964,2.065,0.028910861626005795,29.20,28.15,0:01:37.528615,0:00:06.260207,yes,no
92,1.963,2.337,0.028522530798439593,29.24,20.03,0:01:37.727470,0:00:06.261612,yes,no
93,1.967,1.831,0.028133330839107632,29.06,31.77,0:01:37.775120,0:00:06.280260,yes,no
94,1.958,1.809,0.027743357777276153,29.42,29.10,0:01:37.738020,0:00:06.254410,yes,no
95,1.964,2.340,0.027352707832962876,29.40,26.14,0:01:37.718635,0:00:06.250060,yes,no
96,1.964,2.402,0.026961477393196143,29.15,20.21,0:01:37.764413,0:00:06.249806,yes,no
97,1.960,1.999,0.026569762988232853,29.51,26.28,0:01:37.716012,0:00:06.312312,yes,no
98,1.969,2.003,0.02617766126774108,29.35,25.80,0:01:37.787348,0:00:06.249217,yes,no
99,1.963,1.978,0.025785268976953223,29.31,26.18,0:01:37.680625,0:00:06.272736,yes,no
100,1.951,2.110,0.02539268293279553,29.85,24.02,0:01:37.669244,0:00:06.258035,yes,no
