epoch,train_loss,test_loss,learning_rate,train_acc,test_acc,training_time,testing_time,mixup_used,binary_connect_used
96,1.040,0.331,0.005392295478639223,69.02,93.08,0:01:37.303269,0:00:06.235203,yes,no
97,1.033,0.381,0.005313952597646565,68.89,92.74,0:01:37.183077,0:00:06.232409,yes,no
98,0.984,0.352,0.00523553225354821,70.80,92.79,0:01:37.241717,0:00:06.228515,yes,no
99,1.027,0.344,0.005157053795390639,69.40,92.88,0:01:37.158031,0:00:06.228027,yes,no
100,1.014,0.316,0.005078536586559101,69.40,92.90,0:01:37.398417,0:00:06.210937,yes,no
101,0.995,0.319,0.004999999999999997,70.30,93.18,0:01:37.078781,0:00:06.504423,yes,no
102,0.988,0.337,0.004921463413440894,70.85,92.65,0:01:36.849384,0:00:06.211527,yes,no
103,1.003,0.330,0.004842946204609355,70.15,92.76,0:01:36.816231,0:00:06.204295,yes,no
104,1.003,0.347,0.004764467746451784,69.88,92.69,0:01:37.104521,0:00:06.229364,yes,no
105,1.002,0.337,0.00468604740235343,69.98,93.10,0:01:36.862106,0:00:06.210808,yes,no
106,1.015,0.334,0.004607704521360773,69.35,93.57,0:01:36.843195,0:00:06.499855,yes,no
107,0.980,0.362,0.0045294584334074255,71.01,92.90,0:01:37.104812,0:00:06.230508,yes,no
108,1.006,0.345,0.004451328444544771,70.07,93.20,0:01:37.103088,0:00:06.231759,yes,no
109,0.983,0.333,0.004373333832178476,70.80,93.02,0:01:37.072725,0:00:06.226725,yes,no
110,1.004,0.347,0.004295493840312086,69.86,93.44,0:01:37.108707,0:00:06.234218,yes,no
111,0.993,0.369,0.004217827674798844,70.28,93.23,0:01:37.089043,0:00:06.231993,yes,no
112,1.012,0.369,0.00414035449860295,69.44,92.69,0:01:37.117031,0:00:06.230933,yes,no
113,0.983,0.289,0.004063093427071376,70.68,93.78,0:01:37.163055,0:00:06.532887,yes,no
114,1.001,0.324,0.003986063523217437,69.90,92.90,0:01:37.220746,0:00:06.223552,yes,no
115,1.003,0.353,0.003909283793017288,69.80,93.24,0:01:37.057169,0:00:06.244241,yes,no
116,0.995,0.339,0.0038327731807204714,69.88,93.45,0:01:37.224362,0:00:06.218351,yes,no
117,0.967,0.322,0.003756550564175725,71.10,93.59,0:01:37.414539,0:00:06.230879,yes,no
118,0.976,0.381,0.0036806347501731345,70.79,93.10,0:01:37.132819,0:00:06.272857,yes,no
119,0.968,0.322,0.003605044469803853,70.94,93.60,0:01:37.133508,0:00:06.229018,yes,no
120,0.984,0.358,0.00352979837383848,70.25,93.23,0:01:37.053620,0:00:06.215097,yes,no
121,0.990,0.343,0.0034549150281252636,69.98,93.53,0:01:36.858745,0:00:06.214817,yes,no
122,0.985,0.341,0.0033804129090092517,70.41,93.58,0:01:36.874616,0:00:06.211412,yes,no
123,0.985,0.313,0.003306310398773542,70.22,94.02,0:01:36.853086,0:00:06.511813,yes,no
124,0.971,0.341,0.003232625781103714,70.74,93.84,0:01:36.882354,0:00:06.218910,yes,no
125,0.961,0.298,0.0031593772365766104,71.10,94.49,0:01:36.820704,0:00:06.498402,yes,no
126,0.975,0.333,0.0030865828381745515,70.54,94.00,0:01:36.968971,0:00:06.216086,yes,no
127,0.951,0.303,0.0030142605468260956,71.65,94.15,0:01:36.989084,0:00:06.237347,yes,no
128,0.968,0.292,0.0029424282069744553,70.86,94.08,0:01:37.128628,0:00:06.236811,yes,no
129,0.946,0.305,0.002871103542174636,71.75,93.74,0:01:37.070491,0:00:06.210145,yes,no
130,0.950,0.317,0.0028003041507204235,71.69,93.70,0:01:36.857211,0:00:06.267415,yes,no
131,0.957,0.329,0.002730047501302266,71.15,94.06,0:01:37.120494,0:00:06.266525,yes,no
132,0.944,0.322,0.0026603509286971336,71.57,94.05,0:01:37.164986,0:00:06.267489,yes,no
133,0.965,0.327,0.0025912316294914224,70.91,93.96,0:01:37.239542,0:00:06.284790,yes,no
134,0.946,0.278,0.0025227066578379616,71.40,94.48,0:01:37.140299,0:00:06.354924,yes,no
135,0.959,0.307,0.0024547929212481432,70.68,94.40,0:01:37.349314,0:00:06.234915,yes,no
136,0.929,0.309,0.0023875071764202557,72.15,94.50,0:01:37.070189,0:00:06.516095,yes,no
137,0.924,0.302,0.0023208660251050153,72.19,94.24,0:01:37.138762,0:00:06.230656,yes,no
138,0.948,0.316,0.0022548859100093403,71.15,94.43,0:01:37.147724,0:00:06.236872,yes,no
139,0.939,0.305,0.0021895831107393462,71.52,94.38,0:01:37.119065,0:00:06.222721,yes,no
140,0.923,0.302,0.002124973739783607,72.26,94.22,0:01:37.099797,0:00:06.234124,yes,no
141,0.924,0.320,0.0020610737385376348,72.12,94.26,0:01:36.927379,0:00:06.233884,yes,no
142,0.930,0.273,0.0019978988733705804,71.75,94.76,0:01:36.856775,0:00:06.495744,yes,no
143,0.933,0.267,0.001935464731735117,71.48,94.87,0:01:37.083423,0:00:06.523784,yes,no
144,0.901,0.267,0.0018737867183214738,72.64,94.31,0:01:37.002047,0:00:06.232167,yes,no
145,0.934,0.282,0.001812880051256551,71.61,94.87,0:01:36.913257,0:00:06.213180,yes,no
146,0.921,0.284,0.001752759758349082,72.02,94.65,0:01:36.979426,0:00:06.211698,yes,no
147,0.901,0.294,0.0016934406733817413,72.72,94.75,0:01:37.061087,0:00:06.234295,yes,no
148,0.902,0.311,0.0016349374324511328,72.73,94.86,0:01:37.134746,0:00:06.213043,yes,no
149,0.914,0.283,0.0015772644703565563,72.39,94.71,0:01:37.140484,0:00:06.232446,yes,no
150,0.909,0.284,0.0015204360170384284,72.26,94.59,0:01:37.070881,0:00:06.236748,yes,no
151,0.905,0.332,0.0014644660940672626,72.66,94.64,0:01:36.985297,0:00:06.207170,yes,no
152,0.920,0.281,0.0014093685111840565,71.83,95.09,0:01:37.478474,0:00:06.526031,yes,no
153,0.898,0.275,0.0013551568628929432,72.63,94.95,0:01:37.117641,0:00:06.226381,yes,no
154,0.869,0.273,0.001301844525106951,73.84,94.98,0:01:36.846114,0:00:06.217787,yes,no
155,0.892,0.261,0.0012494446518477018,72.70,95.10,0:01:36.819637,0:00:06.504461,yes,no
156,0.898,0.261,0.0011979701719998452,72.57,95.02,0:01:36.854112,0:00:06.215089,yes,no
157,0.893,0.277,0.001147433786121054,72.63,94.80,0:01:36.823109,0:00:06.233877,yes,no
158,0.890,0.298,0.001097847963308352,72.71,95.04,0:01:37.126068,0:00:06.233348,yes,no
159,0.886,0.256,0.0010492249381215478,73.06,95.24,0:01:37.103488,0:00:06.517689,yes,no
160,0.895,0.284,0.001001576707564547,72.79,95.26,0:01:36.873772,0:00:06.494499,yes,no
161,0.889,0.281,0.0009549150281252633,72.60,95.24,0:01:36.843257,0:00:06.211283,yes,no
162,0.881,0.263,0.0009092514128748835,72.87,95.32,0:01:36.822996,0:00:06.497740,yes,no
163,0.880,0.284,0.0008645971286271914,72.97,95.31,0:01:36.948852,0:00:06.234046,yes,no
164,0.872,0.263,0.0008209631931586497,73.25,95.18,0:01:37.147822,0:00:06.229598,yes,no
165,0.850,0.254,0.0007783603724899257,74.16,95.27,0:01:37.064978,0:00:06.220935,yes,no
166,0.896,0.280,0.0007367991782295402,72.18,95.17,0:01:37.105186,0:00:06.208589,yes,no
167,0.855,0.279,0.0006962898649802812,73.62,95.24,0:01:37.132902,0:00:06.225501,yes,no
168,0.862,0.291,0.0006568424278090434,73.66,95.38,0:01:37.306578,0:00:06.518160,yes,no
169,0.863,0.261,0.0006184665997806821,73.49,95.57,0:01:37.502888,0:00:06.558502,yes,no
170,0.872,0.250,0.0005811718495565327,72.99,95.41,0:01:37.066993,0:00:06.218114,yes,no
171,0.838,0.265,0.0005449673790581611,74.68,95.42,0:01:36.983050,0:00:06.224387,yes,no
172,0.858,0.264,0.0005098621211969223,73.47,95.47,0:01:37.079091,0:00:06.234740,yes,no
173,0.870,0.267,0.0004758647376699032,73.04,95.54,0:01:37.116613,0:00:06.233917,yes,no
174,0.865,0.285,0.00044298361682277464,73.19,95.53,0:01:37.071997,0:00:06.227122,yes,no
175,0.849,0.273,0.0004112268715800954,73.58,95.39,0:01:37.132097,0:00:06.232354,yes,no
176,0.852,0.264,0.0003806023374435674,73.55,95.47,0:01:37.079101,0:00:06.227261,yes,no
177,0.848,0.257,0.00035111757055874323,73.88,95.56,0:01:37.107279,0:00:06.237025,yes,no
178,0.838,0.266,0.0003227798458506631,74.06,95.55,0:01:37.111244,0:00:06.226054,yes,no
179,0.844,0.271,0.0002955961552288727,74.11,95.68,0:01:37.079951,0:00:06.515023,yes,no
180,0.864,0.285,0.00026957320586227347,73.04,95.54,0:01:37.063275,0:00:06.212835,yes,no
181,0.862,0.247,0.0002447174185242323,72.82,95.70,0:01:36.797722,0:00:06.504056,yes,no
182,0.833,0.259,0.00022103492600834934,74.14,95.61,0:01:36.925009,0:00:06.217695,yes,no
183,0.848,0.243,0.0001985315716152852,73.39,95.79,0:01:37.319289,0:00:06.523655,yes,no
184,0.846,0.268,0.00017721290771101014,73.41,95.75,0:01:37.099806,0:00:06.213782,yes,no
185,0.813,0.240,0.00015708419435684514,75.04,95.82,0:01:37.143117,0:00:06.526821,yes,no
186,0.854,0.251,0.0001381503980116172,73.15,95.72,0:01:37.322417,0:00:06.228060,yes,no
187,0.857,0.260,0.00012041619030626336,72.99,95.62,0:01:37.352948,0:00:06.231862,yes,no
188,0.838,0.251,0.00010388594689117068,73.71,95.94,0:01:37.094190,0:00:06.506964,yes,no
189,0.837,0.232,8.856374635655638e-05,73.99,95.78,0:01:36.928280,0:00:06.216477,yes,no
190,0.849,0.242,7.445336922613064e-05,73.54,95.84,0:01:36.855952,0:00:06.216853,yes,no
191,0.846,0.247,6.155829702431169e-05,73.68,95.76,0:01:36.898630,0:00:06.217026,yes,no
192,0.846,0.257,4.988171141721231e-05,73.66,95.78,0:01:36.942448,0:00:06.229762,yes,no
193,0.813,0.239,3.9426493427611173e-05,75.00,95.87,0:01:37.111228,0:00:06.235343,yes,no
194,0.826,0.249,3.0195222724102018e-05,74.22,95.83,0:01:37.067158,0:00:06.209667,yes,no
195,0.842,0.244,2.2190176984600013e-05,73.64,95.88,0:01:36.912545,0:00:06.223118,yes,no
196,0.840,0.251,1.5413331334360176e-05,73.92,95.84,0:01:36.873512,0:00:06.218564,yes,no
197,0.824,0.259,9.866357858642203e-06,74.44,95.84,0:01:36.866871,0:00:06.215875,yes,no
198,0.818,0.263,5.5506251901504804e-06,74.71,95.70,0:01:36.862105,0:00:06.217093,yes,no
199,0.835,0.248,2.467198171341999e-06,73.91,95.87,0:01:36.835004,0:00:06.234926,yes,no
200,0.827,0.247,6.168375916970613e-07,74.20,95.82,0:01:37.182618,0:00:06.260509,yes,no
