epoch,train_loss,test_loss,learning_rate,train_acc,test_acc,training_time,testing_time,mixup_used,binary_connect_used
53,1.127,0.470,0.008422735529643434,66.11,90.30,0:01:37.149217,0:00:06.249995,yes,no
54,1.072,0.466,0.008365062567548856,68.49,89.85,0:01:37.301936,0:00:06.250359,yes,no
55,1.096,0.423,0.00830655932661825,67.15,90.91,0:01:37.335750,0:00:06.240422,yes,no
56,1.114,0.430,0.008247240241650909,66.72,90.32,0:01:37.261110,0:00:06.220823,yes,no
57,1.081,0.386,0.00818711994874344,67.88,90.95,0:01:37.057918,0:00:06.223278,yes,no
58,1.122,0.474,0.008126213281678518,66.19,88.56,0:01:37.922232,0:00:06.238531,yes,no
59,1.070,0.385,0.008064535268264873,68.14,90.28,0:01:37.373775,0:00:06.226070,yes,no
60,1.090,0.404,0.008002101126629411,67.33,90.93,0:01:37.588948,0:00:06.305094,yes,no
61,1.102,0.473,0.007938926261462358,66.76,89.22,0:01:37.656822,0:00:06.288236,yes,no
62,1.095,0.398,0.007875026260216385,66.99,91.09,0:01:37.821771,0:00:06.235170,yes,no
63,1.078,0.390,0.007810416889260647,67.67,91.08,0:01:37.467555,0:00:06.250480,yes,no
64,1.083,0.414,0.007745114089990651,67.42,90.50,0:01:37.257325,0:00:06.221496,yes,no
65,1.070,0.422,0.007679133974894975,68.00,91.10,0:01:37.325956,0:00:06.230788,yes,no
66,1.097,0.410,0.007612492823579737,66.83,90.99,0:01:37.040850,0:00:06.228477,yes,no
67,1.088,0.447,0.00754520707875185,67.37,88.47,0:01:37.207413,0:00:06.242974,yes,no
68,1.108,0.431,0.007477293342162032,66.33,91.37,0:01:37.342500,0:00:06.349450,yes,no
69,1.082,0.417,0.00740876837050857,67.70,91.05,0:01:37.124885,0:00:06.224736,yes,no
70,1.074,0.384,0.007339649071302861,67.53,91.18,0:01:37.105755,0:00:06.222660,yes,no
71,1.080,0.379,0.007269952498697728,67.50,91.61,0:01:37.230129,0:00:06.327561,yes,no
72,1.068,0.372,0.007199695849279568,67.84,91.27,0:01:37.206473,0:00:06.215575,yes,no
73,1.089,0.390,0.0071288964578253575,67.21,91.33,0:01:37.035434,0:00:06.233542,yes,no
74,1.061,0.371,0.007057571793025539,68.48,91.20,0:01:37.311846,0:00:06.248413,yes,no
75,1.077,0.387,0.006985739453173897,67.64,91.37,0:01:37.937992,0:00:06.222819,yes,no
76,1.062,0.370,0.006913417161825444,68.02,91.93,0:01:37.285526,0:00:06.335581,yes,no
77,1.051,0.400,0.0068406227634233855,68.48,90.96,0:01:37.312887,0:00:06.248648,yes,no
78,1.055,0.372,0.006767374218896281,68.45,91.72,0:01:37.342593,0:00:06.264762,yes,no
79,1.061,0.348,0.006693689601226453,68.11,91.98,0:01:37.259018,0:00:06.330362,yes,no
80,1.063,0.391,0.006619587090990743,68.31,91.67,0:01:37.507838,0:00:06.256220,yes,no
81,1.057,0.378,0.006545084971874733,68.14,91.30,0:01:37.231036,0:00:06.259312,yes,no
82,1.041,0.417,0.006470201626161516,69.01,92.08,0:01:37.095896,0:00:06.329364,yes,no
83,1.061,0.346,0.006394955530196143,68.16,92.42,0:01:37.069292,0:00:06.326104,yes,no
84,1.041,0.374,0.00631936524982686,69.10,92.32,0:01:37.044349,0:00:06.230086,yes,no
85,1.024,0.344,0.00624344943582427,69.57,91.63,0:01:37.035939,0:00:06.223617,yes,no
86,1.033,0.340,0.006167226819279525,69.37,91.97,0:01:37.080885,0:00:06.219750,yes,no
87,1.049,0.351,0.006090716206982711,68.48,92.32,0:01:37.053996,0:00:06.218624,yes,no
88,1.044,0.344,0.006013936476782561,68.56,92.49,0:01:37.059059,0:00:06.330043,yes,no
89,1.039,0.368,0.005936906572928622,68.82,92.07,0:01:37.032766,0:00:06.224833,yes,no
90,1.051,0.378,0.005859645501397045,68.36,91.95,0:01:37.200042,0:00:06.240787,yes,no
91,1.034,0.367,0.005782172325201152,69.10,91.90,0:01:37.273923,0:00:06.241137,yes,no
92,1.044,0.410,0.005704506159687911,68.55,91.76,0:01:37.220603,0:00:06.379159,yes,no
93,1.062,0.405,0.0056266661678215195,67.64,92.92,0:01:37.586489,0:00:06.324335,yes,no
94,1.069,0.352,0.005548671555455224,67.68,92.67,0:01:37.362424,0:00:06.239784,yes,no
95,1.012,0.370,0.0054705415665925695,69.62,92.06,0:01:37.318208,0:00:06.217363,yes,no
96,1.016,0.362,0.005392295478639223,69.44,92.34,0:01:37.390692,0:00:06.270003,yes,no
97,1.039,0.354,0.005313952597646565,68.72,92.14,0:01:37.258917,0:00:06.269643,yes,no
98,1.019,0.360,0.00523553225354821,69.60,92.72,0:01:37.266911,0:00:06.235421,yes,no
99,1.022,0.328,0.005157053795390639,69.22,92.69,0:01:37.159902,0:00:06.224071,yes,no
100,1.019,0.359,0.005078536586559101,69.43,93.01,0:01:37.091402,0:00:06.333045,yes,no
101,1.007,0.336,0.004999999999999997,69.80,92.76,0:01:37.099876,0:00:06.224467,yes,no
102,1.014,0.312,0.004921463413440894,69.41,93.33,0:01:37.061188,0:00:06.328119,yes,no
103,1.032,0.334,0.004842946204609355,68.81,92.86,0:01:37.052739,0:00:06.222019,yes,no
104,1.019,0.341,0.004764467746451784,69.32,93.20,0:01:37.052769,0:00:06.224505,yes,no
105,1.005,0.345,0.00468604740235343,69.91,92.76,0:01:37.062903,0:00:06.225753,yes,no
106,1.011,0.314,0.004607704521360773,69.70,92.94,0:01:37.062620,0:00:06.230087,yes,no
107,0.999,0.311,0.0045294584334074255,70.21,93.63,0:01:37.078222,0:00:06.333630,yes,no
108,1.017,0.312,0.004451328444544771,69.32,93.26,0:01:37.281460,0:00:06.252344,yes,no
109,0.999,0.346,0.004373333832178476,69.87,93.16,0:01:37.365780,0:00:06.247824,yes,no
110,0.988,0.361,0.004295493840312086,70.61,92.65,0:01:38.004630,0:00:06.245142,yes,no
111,0.992,0.320,0.004217827674798844,70.31,92.61,0:01:37.381916,0:00:06.231722,yes,no
112,0.994,0.326,0.00414035449860295,70.26,93.56,0:01:37.378541,0:00:06.224019,yes,no
113,0.987,0.336,0.004063093427071376,70.58,92.74,0:01:37.467105,0:00:06.249688,yes,no
114,0.987,0.300,0.003986063523217437,70.50,93.75,0:01:37.345066,0:00:06.339589,yes,no
115,0.978,0.343,0.003909283793017288,70.85,93.18,0:01:37.268724,0:00:06.267202,yes,no
116,0.970,0.311,0.0038327731807204714,70.97,93.75,0:01:37.330428,0:00:06.226732,yes,no
117,0.996,0.364,0.003756550564175725,69.78,92.75,0:01:37.093619,0:00:06.224200,yes,no
118,0.975,0.318,0.0036806347501731345,70.79,93.60,0:01:37.297411,0:00:06.244957,yes,no
119,0.970,0.314,0.003605044469803853,71.02,93.40,0:01:37.325484,0:00:06.245842,yes,no
120,0.979,0.319,0.00352979837383848,70.63,93.69,0:01:37.158224,0:00:06.240818,yes,no
121,0.946,0.317,0.0034549150281252636,71.73,93.56,0:01:37.251988,0:00:06.224664,yes,no
122,0.988,0.324,0.0033804129090092517,70.03,93.71,0:01:37.068072,0:00:06.228647,yes,no
123,0.962,0.362,0.003306310398773542,71.11,93.62,0:01:37.279215,0:00:06.247279,yes,no
124,0.958,0.294,0.003232625781103714,71.10,93.89,0:01:37.321041,0:00:06.341929,yes,no
125,0.971,0.317,0.0031593772365766104,70.76,93.96,0:01:37.333175,0:00:06.352238,yes,no
126,0.954,0.307,0.0030865828381745515,71.40,93.79,0:01:37.140229,0:00:06.222987,yes,no
127,0.958,0.333,0.0030142605468260956,71.20,93.74,0:01:37.694742,0:00:06.341624,yes,no
128,0.956,0.308,0.0029424282069744553,71.23,93.98,0:01:37.402215,0:00:06.351731,yes,no
129,0.942,0.318,0.002871103542174636,71.55,93.61,0:01:37.478277,0:00:06.233839,yes,no
130,0.955,0.302,0.0028003041507204235,71.28,94.13,0:01:37.295661,0:00:06.347955,yes,no
131,0.945,0.296,0.002730047501302266,71.92,94.12,0:01:37.411985,0:00:06.242487,yes,no
132,0.967,0.320,0.0026603509286971336,70.84,93.90,0:01:37.397748,0:00:06.221501,yes,no
133,0.962,0.341,0.0025912316294914224,71.04,93.55,0:01:37.388712,0:00:06.221230,yes,no
134,0.942,0.303,0.0025227066578379616,71.52,94.31,0:01:37.349422,0:00:06.356778,yes,no
135,0.934,0.314,0.0024547929212481432,72.01,94.15,0:01:37.303402,0:00:06.225959,yes,no
136,0.941,0.319,0.0023875071764202557,71.58,94.04,0:01:37.093696,0:00:06.228391,yes,no
137,0.937,0.302,0.0023208660251050153,71.66,94.53,0:01:37.091186,0:00:06.347329,yes,no
138,0.897,0.297,0.0022548859100093403,73.32,94.27,0:01:37.233643,0:00:06.225665,yes,no
139,0.925,0.295,0.0021895831107393462,72.37,94.58,0:01:37.075994,0:00:06.335583,yes,no
140,0.931,0.295,0.002124973739783607,71.89,94.26,0:01:37.193777,0:00:06.243348,yes,no
141,0.935,0.314,0.0020610737385376348,71.41,94.49,0:01:37.317592,0:00:06.242035,yes,no
142,0.931,0.303,0.0019978988733705804,71.75,94.76,0:01:37.315376,0:00:06.352379,yes,no
143,0.927,0.320,0.001935464731735117,71.76,94.24,0:01:37.274378,0:00:06.234473,yes,no
144,0.924,0.294,0.0018737867183214738,72.41,94.67,0:01:37.282640,0:00:06.241230,yes,no
145,0.922,0.306,0.001812880051256551,71.88,94.63,0:01:37.715364,0:00:06.218743,yes,no
146,0.910,0.286,0.001752759758349082,72.31,94.61,0:01:37.263304,0:00:06.270345,yes,no
147,0.886,0.258,0.0016934406733817413,73.32,94.78,0:01:37.304213,0:00:06.361167,yes,no
148,0.914,0.277,0.0016349374324511328,72.20,94.66,0:01:37.366296,0:00:06.232108,yes,no
149,0.894,0.291,0.0015772644703565563,73.05,94.87,0:01:37.314757,0:00:06.331228,yes,no
150,0.912,0.291,0.0015204360170384284,72.33,94.84,0:01:37.314440,0:00:06.243880,yes,no
151,0.909,0.272,0.0014644660940672626,72.33,94.63,0:01:37.324736,0:00:06.242784,yes,no
152,0.918,0.288,0.0014093685111840565,71.74,94.80,0:01:37.359593,0:00:06.242654,yes,no
153,0.897,0.292,0.0013551568628929432,72.60,94.91,0:01:37.390571,0:00:06.348955,yes,no
154,0.906,0.275,0.001301844525106951,72.23,95.06,0:01:37.335206,0:00:06.345291,yes,no
155,0.910,0.304,0.0012494446518477018,72.40,94.78,0:01:37.327716,0:00:06.243876,yes,no
156,0.897,0.293,0.0011979701719998452,72.84,94.86,0:01:37.248438,0:00:06.222676,yes,no
157,0.888,0.292,0.001147433786121054,72.90,94.87,0:01:37.124260,0:00:06.226870,yes,no
158,0.877,0.266,0.001097847963308352,73.53,94.90,0:01:37.111332,0:00:06.236002,yes,no
159,0.907,0.290,0.0010492249381215478,72.23,95.04,0:01:37.153130,0:00:06.239489,yes,no
160,0.844,0.277,0.001001576707564547,74.86,95.24,0:01:37.113597,0:00:06.356682,yes,no
161,0.874,0.299,0.0009549150281252633,73.13,94.87,0:01:37.351016,0:00:06.246122,yes,no
162,0.863,0.270,0.0009092514128748835,73.63,95.25,0:01:37.984181,0:00:06.347140,yes,no
163,0.887,0.263,0.0008645971286271914,72.92,95.10,0:01:37.230500,0:00:06.266780,yes,no
164,0.873,0.277,0.0008209631931586497,73.15,95.30,0:01:37.432000,0:00:06.358804,yes,no
165,0.889,0.276,0.0007783603724899257,72.74,95.51,0:01:37.330531,0:00:06.355363,yes,no
166,0.865,0.258,0.0007367991782295402,73.59,95.60,0:01:37.465762,0:00:06.351812,yes,no
167,0.875,0.257,0.0006962898649802812,73.05,95.17,0:01:37.408592,0:00:06.239651,yes,no
168,0.871,0.276,0.0006568424278090434,73.12,95.13,0:01:37.416300,0:00:06.216191,yes,no
169,0.878,0.261,0.0006184665997806821,72.93,95.50,0:01:37.102619,0:00:06.223097,yes,no
170,0.845,0.267,0.0005811718495565327,74.15,95.47,0:01:37.101152,0:00:06.226779,yes,no
171,0.874,0.257,0.0005449673790581611,72.93,95.42,0:01:37.097792,0:00:06.229585,yes,no
172,0.872,0.282,0.0005098621211969223,72.89,95.29,0:01:37.086583,0:00:06.217504,yes,no
173,0.857,0.263,0.0004758647376699032,73.38,95.19,0:01:37.072283,0:00:06.218391,yes,no
174,0.847,0.261,0.00044298361682277464,74.00,95.64,0:01:37.105757,0:00:06.330512,yes,no
175,0.852,0.257,0.0004112268715800954,73.76,95.58,0:01:37.050179,0:00:06.228349,yes,no
176,0.845,0.254,0.0003806023374435674,74.23,95.40,0:01:37.037610,0:00:06.220603,yes,no
177,0.856,0.245,0.00035111757055874323,73.58,95.46,0:01:37.072092,0:00:06.223580,yes,no
178,0.839,0.279,0.0003227798458506631,74.24,95.35,0:01:37.208280,0:00:06.221209,yes,no
179,0.853,0.242,0.0002955961552288727,73.38,95.59,0:01:37.348835,0:00:06.382749,yes,no
180,0.824,0.266,0.00026957320586227347,74.64,95.51,0:01:37.527320,0:00:06.240939,yes,no
181,0.863,0.266,0.0002447174185242323,73.23,95.46,0:01:37.357551,0:00:06.243881,yes,no
182,0.843,0.244,0.00022103492600834934,74.02,95.62,0:01:37.336511,0:00:06.269804,yes,no
183,0.848,0.276,0.0001985315716152852,73.80,95.66,0:01:37.234168,0:00:06.325534,yes,no
184,0.856,0.242,0.00017721290771101014,73.03,95.69,0:01:37.506418,0:00:06.358745,yes,no
185,0.855,0.272,0.00015708419435684514,73.40,95.59,0:01:37.376955,0:00:06.215212,yes,no
186,0.825,0.249,0.0001381503980116172,74.67,95.63,0:01:37.269573,0:00:06.239499,yes,no
187,0.844,0.261,0.00012041619030626336,73.42,95.74,0:01:37.182108,0:00:06.318965,yes,no
188,0.821,0.265,0.00010388594689117068,74.52,95.71,0:01:37.354895,0:00:06.244169,yes,no
189,0.843,0.236,8.856374635655638e-05,73.44,95.70,0:01:37.118158,0:00:06.220436,yes,no
190,0.815,0.263,7.445336922613064e-05,74.59,95.68,0:01:37.101475,0:00:06.223773,yes,no
191,0.833,0.269,6.155829702431169e-05,74.20,95.63,0:01:37.076417,0:00:06.217991,yes,no
192,0.842,0.240,4.988171141721231e-05,73.75,95.72,0:01:37.092517,0:00:06.219897,yes,no
193,0.839,0.259,3.9426493427611173e-05,74.05,95.74,0:01:37.090173,0:00:06.218013,yes,no
194,0.847,0.264,3.0195222724102018e-05,73.64,95.77,0:01:37.057823,0:00:06.328038,yes,no
195,0.825,0.244,2.2190176984600013e-05,74.57,95.74,0:01:37.244545,0:00:06.242409,yes,no
196,0.812,0.260,1.5413331334360176e-05,74.71,95.79,0:01:37.311267,0:00:06.342827,yes,no
197,0.851,0.250,9.866357858642203e-06,73.47,95.70,0:01:37.989154,0:00:06.226729,yes,no
198,0.835,0.265,5.5506251901504804e-06,73.85,95.59,0:01:37.312562,0:00:06.220013,yes,no
199,0.833,0.269,2.467198171341999e-06,74.28,95.66,0:01:37.478907,0:00:06.251711,yes,no
200,0.833,0.252,6.168375916970613e-07,74.07,95.67,0:01:37.548327,0:00:06.287693,yes,no
